supplier_id,supplier_name,item_id,dst_node_id,edge_id,uom,input_initial_stock_qty,simulated_opening_stock_qty,base_stock_qty,min_stock_end_of_day,avg_stock_end_of_day,final_stock_end_of_day,neutral_opening_stock_floor_qty,neutral_opening_stock_reducible_qty,neutral_opening_stock_scale,nominal_capacity_qty_per_day,effective_capacity_qty_per_day,capacity_basis,applied_capacity_scale,explicit_capacity_qty_per_day,process_capacity_qty_per_day,downstream_requirement_qty_per_day,downstream_signal_qty_per_day,external_procurement_daily_need_qty,external_procurement_nominal_capacity_qty_per_day,external_procurement_target_utilization,external_procurement_capacity_profile,external_procurement_capacity_basis,external_procurement_lead_days,external_procurement_pipeline_target_qty,external_procurement_initial_pipeline_seed_qty,avg_capacity_utilization,max_capacity_utilization,capacity_active_days,max_capacity_used_qty_per_day,neutral_capacity_floor_qty_per_day,industrial_capacity_target_utilization,industrial_capacity_profile,industrial_nominal_capacity_qty_per_day,industrial_peak_utilization_if_nominal,current_capacity_headroom_vs_industrial_nominal,tested_capacity_floor_qty_per_day,tested_capacity_floor_factor,neutral_capacity_scale_if_nominal,current_capacity_headroom_factor,current_capacity_headroom_vs_tested_floor,capacity_floor_basis,planned_lead_time_days,lead_time_type,lead_time_stages,lead_time_source,lead_time_is_default,lead_reference_days,lead_cover_days,delay_step_limit,nominal_reliability_otif,reliability_source,standard_order_qty,standard_order_uom,mrp_share,mrp_rank,unit_purchase_cost,unit_transport_cost,total_shipped_qty,total_pulled_qty,shipment_rows,first_shipment_day,last_shipment_day
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:001893,M-1810,edge:SDC-VD0910216A_TO_M-1810_001893,KG,180.000000,23920.000000,23920.000000,0.0,23655.55004,29146.218487,23920.000000,0.0,1.0,1962.730875,628073.880000,downstream_requirement+fia_hint,320.0,0.0,0.0,1570.1847,111.0816,703.529412,1005.042017,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,28.0,19698.823529,19698.823529,6.3e-05,0.038085,3,23920.0,23920.000000,0.7,raw_material_qualified_pharma,34171.428571,0.7,18.380088,34171.428571,2.5,1.0,26.257269,10.502908,sensitivity_scaled_from_60_75_calibration,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,23920.0,KG,0.7,1,4.64,0.06348,71760.0,71760.0,3,0,1417
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:002612,M-1810,edge:SDC-VD0910216A_TO_M-1810_002612,KG,180.000000,22500.000000,22500.000000,535.714286,22247.344143,22500.0,22500.000000,535.714286,0.97619,535.714286,171428.571429,downstream_requirement+fia_hint,320.0,0.0,0.0,413.2065,29.232,535.714286,765.306122,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,35.0,18750.0,18750.0,7.2e-05,0.13125,1,22500.0,22500.000000,0.7,raw_material_qualified_pharma,32142.857143,0.7,5.333333,32142.857143,2.5,1.0,7.619048,3.047619,sensitivity_scaled_from_60_75_calibration,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,22500.0,KG,0.7,1,0.82,0.06348,67500.0,67500.0,3,-16,0
SDC-VD0914320A,Supplier of Raw Materials - VD0914320A,item:055703,M-1810,edge:SDC-VD0914320A_TO_M-1810_055703,KG,180.000000,300.000000,300.000000,0.0,296.019569,313.186813,300.000000,0.0,1.0,25.714286,8228.571429,downstream_requirement+fia_hint,320.0,0.0,0.0,16.52826,1.16928,11.538462,16.483516,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,21.0,242.307692,242.307692,4e-05,0.036458,2,300.0,300.000000,0.7,raw_material_qualified_pharma,428.571429,0.7,19.2,428.571429,2.5,1.0,27.428571,10.971429,sensitivity_scaled_from_60_75_calibration,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,300.0,KG,0.7,1,20.35,0.05086,900.0,900.0,3,-5,1354
SDC-VD0914360C,Supplier of Packaging - VD0914360C,item:338929,M-1810,edge:SDC-VD0914360C_TO_M-1810_338929,UN,180.000000,5699400.000000,5699400.000000,3500.0,10163514.438356,9973950.0,5699400.000000,3500.0,0.999386,254437.500000,81420000.000000,downstream_requirement,320.0,0.0,0.0,203550.0,14400.0,203550.0,271400.0,0.75,packaging_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,42.0,8549100.0,8549100.0,0.000179,0.006018,205,490000.0,490000.000000,0.75,packaging_qualified_pharma,653333.333333,0.75,124.622449,653333.333333,2.5,1.0,166.163265,66.465306,sensitivity_scaled_from_60_75_calibration,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,5000.0,UN,1.0,1,0.21585,0.07228,26612600.0,26612600.0,4519,-34,1812
SDC-VD0914690A,Supplier of Raw Materials - VD0914690A,item:042342,M-1430,edge:SDC-VD0914690A_TO_M-1430_042342,UN,180.000000,185853360.000000,185853360.000000,2414052.0,252469804.655342,192772824.0,185853360.000000,2414052.0,0.987011,11615835.000000,3717067200.000000,downstream_requirement,320.0,0.0,0.0,9292668.0,6504867.6,9292668.0,13275240.0,0.7,supplier_material_default_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,21.0,195146028.0,195146028.0,8.8e-05,0.008071,20,30000000.0,30000000.000000,0.7,supplier_material_default_pharma,42857142.857143,0.7,86.731568,42857142.857143,2.5,1.0,123.90224,49.560896,sensitivity_scaled_from_60_75_calibration,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,30000000.0,UN,1.0,1,0.00221,0.09302,660000000.0,660000000.0,22,-5,1797
SDC-VD0949099A,Supplier of Raw Materials - VD0949099A,item:021081,SDC-1450,edge:SDC-VD0949099A_TO_SDC-1450_021081,KG,180.000000,20000.000000,20000.000000,20138.888889,38699.683878,41794.871795,20000.000000,20000.0,0.0,25.714286,20000.000000,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,138.888889,213.675214,0.65,raw_material_high_lead_qualified,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,120.0,16666.666667,16666.666667,0.0,0.0,0,0.0,0.000000,0.65,raw_material_high_lead_qualified,0.000000,0.0,,213.675214,0.0,0.0,,,sensitivity_scaled_from_60_75_calibration,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.7,1,12.1,1.71616,300000.0,300000.0,8,-114,4
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001757,M-1810,edge:SDC-VD0951020A_TO_M-1810_001757,KG,180.000000,9255.825600,9255.825600,23.3024,30332.38268,31466.5876,9255.825600,23.3024,0.997482,309.904875,99169.560000,downstream_requirement,320.0,0.0,0.0,330.5652,23.3856,330.5652,472.236,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,84.0,27767.4768,27767.4768,0.000153,0.008319,100,1100.0,825.000000,0.7,raw_material_qualified_pharma,1178.571428,0.7,84.143869,1178.571428,2.5,1.0,120.205527,48.082211,sensitivity_scaled_from_60_75_calibration,84.0,erlang_pipeline,4,case_data_fia,False,84,101,168,1.0,service_level.otif,100.0,KG,1.0,1,5.43,0.1314,45000.0,45000.0,373,-75,1102
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001848,M-1810,edge:SDC-VD0951020A_TO_M-1810_001848,KG,180.000000,6000.000000,6000.000000,247.9239,7438.324299,7809.60285,6000.000000,247.9239,0.958679,232.428656,74377.170000,downstream_requirement+fia_hint,320.0,0.0,0.0,247.9239,17.5392,123.96195,177.0885,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,56.0,6941.8692,6941.8692,6.6e-05,0.060502,2,6000.0,4500.000000,0.7,raw_material_qualified_pharma,6428.571428,0.7,11.569782,6428.571428,2.5,1.0,16.52826,6.611304,sensitivity_scaled_from_60_75_calibration,56.0,erlang_pipeline,4,case_data_fia,False,56,68,112,1.0,service_level.otif,6000.0,KG,0.3,2,1.58,0.1314,18000.0,18000.0,3,-6,1544
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:007923,M-1810,edge:SDC-VD0951020A_TO_M-1810_007923,KG,180.000000,4627.912800,4627.912800,2997.435533,4405.99566,3305.652,4627.912800,2997.435533,0.352314,619.809750,198339.120000,downstream_requirement,320.0,0.0,0.0,661.1304,46.7712,330.5652,472.236,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,3.0,991.6956,991.6956,2.1e-05,0.000369,376,97.477696,73.108272,0.7,raw_material_qualified_pharma,104.440388,0.7,1899.065321,104.440388,2.5,1.0,2712.950458,1085.180183,sensitivity_scaled_from_60_75_calibration,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.3,2,2.18,0.1314,9922.871057,9922.871057,376,0,1820
SDC-VD0956464A,Supplier of Raw Materials - VD0956464A,item:007923,M-1810,edge:SDC-VD0956464A_TO_M-1810_007923,KG,180.000000,4627.912800,4627.912800,2586.480245,4192.070987,3305.652,4627.912800,2586.480245,0.441113,826.413000,264452.160000,downstream_requirement,320.0,0.0,0.0,661.1304,46.7712,330.5652,472.236,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,3.0,991.6956,991.6956,4.8e-05,0.00086,376,227.447958,227.447958,0.7,raw_material_qualified_pharma,324.925654,0.7,813.885135,324.925654,2.5,1.0,1162.69305,465.07722,sensitivity_scaled_from_60_75_calibration,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.7,1,1.82,0.116,42293.365794,42293.365794,377,0,1820
SDC-VD0960508A,Supplier of Raw Materials - VD0960508A,item:021081,SDC-1450,edge:SDC-VD0960508A_TO_SDC-1450_021081,KG,180.000000,20000.000000,20000.000000,20138.888889,38699.683878,41794.871795,20000.000000,20000.0,0.0,25.714286,20000.000000,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,138.888889,213.675214,0.65,raw_material_high_lead_qualified,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,120.0,16666.666667,16666.666667,0.0,0.0,0,0.0,0.000000,0.65,raw_material_high_lead_qualified,0.000000,0.0,,213.675214,0.0,0.0,,,sensitivity_scaled_from_60_75_calibration,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.2,2,12.1,1.71616,820000.0,820000.0,9,-114,19
SDC-VD0964290A,Supplier of Raw Materials - VD0964290A,item:055703,M-1810,edge:SDC-VD0964290A_TO_M-1810_055703,KG,180.000000,300.000000,300.000000,16.52826,390.675418,404.94237,300.000000,16.52826,0.944906,25.714286,8228.571429,downstream_requirement,320.0,0.0,0.0,16.52826,1.16928,8.26413,11.8059,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,42.0,347.09346,347.09346,4e-05,0.036458,2,300.0,300.000000,0.7,raw_material_qualified_pharma,428.571429,0.7,19.2,428.571429,2.5,1.0,27.428571,10.971429,sensitivity_scaled_from_60_75_calibration,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,300.0,KG,0.3,2,49.2,0.13108,600.0,600.0,2,1,1355
SDC-VD0972460A,Supplier of Raw Materials - VD0972460A,item:021081,SDC-1450,edge:SDC-VD0972460A_TO_SDC-1450_021081,KG,180.000000,20000.000000,20000.000000,20138.888889,38699.683878,41794.871795,20000.000000,20000.0,0.0,25.714286,20000.000000,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,138.888889,213.675214,0.65,raw_material_high_lead_qualified,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,120.0,16666.666667,16666.666667,0.0,0.0,0,0.0,0.000000,0.65,raw_material_high_lead_qualified,0.000000,0.0,,213.675214,0.0,0.0,,,sensitivity_scaled_from_60_75_calibration,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,3,12.15,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0975221A,Supplier of Raw Materials - VD0975221A,item:021081,SDC-1450,edge:SDC-VD0975221A_TO_SDC-1450_021081,KG,180.000000,20000.000000,20000.000000,20138.888889,38699.683878,41794.871795,20000.000000,20000.0,0.0,25.714286,20000.000000,inventory_fallback+standard_lot_floor,320.0,0.0,0.0,0.0,0.0,138.888889,213.675214,0.65,raw_material_high_lead_qualified,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,120.0,16666.666667,16666.666667,0.0,0.0,0,0.0,0.000000,0.65,raw_material_high_lead_qualified,0.000000,0.0,,213.675214,0.0,0.0,,,sensitivity_scaled_from_60_75_calibration,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,4,15.0,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0989480A,Supplier of Packaging - VD0989480A,item:426331,M-1810,edge:SDC-VD0989480A_TO_M-1810_426331,UN,180.000000,53737.200000,53737.200000,279.15,75154.518959,79831.65,53737.200000,279.15,0.994805,2798.812500,895620.000000,downstream_requirement,320.0,0.0,0.0,2239.05,158.4,2239.05,2985.4,0.75,packaging_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,28.0,62693.4,62693.4,0.000117,0.021438,10,19200.0,19200.000000,0.75,packaging_qualified_pharma,25600.000000,0.75,34.985156,25600.000000,2.5,1.0,46.646875,18.65875,sensitivity_scaled_from_60_75_calibration,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,19200.0,UN,1.0,1,0.50393,0.07296,211200.0,211200.0,11,0,1450
SDC-VD0990780A,Supplier of Raw Materials - VD0990780A,item:002612,M-1810,edge:SDC-VD0990780A_TO_M-1810_002612,KG,180.000000,23750.000000,23750.000000,1130.952381,23494.152456,23750.0,23750.000000,1130.952381,0.952381,565.476190,180952.380952,downstream_requirement+fia_hint,320.0,0.0,0.0,413.2065,29.232,565.47619,807.823129,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,35.0,19791.666667,19791.666667,7.2e-05,0.13125,1,23750.0,23750.000000,0.7,raw_material_qualified_pharma,33928.571429,0.7,5.333333,33928.571429,2.5,1.0,7.619048,3.047619,sensitivity_scaled_from_60_75_calibration,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,23750.0,KG,0.2,2,1.295,0.11678,23750.0,23750.0,1,1,1
SDC-VD0993480A,Supplier of Packaging - VD0993480A,item:344135,M-1430,edge:SDC-VD0993480A_TO_M-1430_344135,UN,180.000000,4312000.000000,4312000.000000,26000.0,6241811.506849,6228000.0,4312000.000000,26000.0,0.99397,192500.000000,61600000.000000,downstream_requirement,320.0,0.0,0.0,154000.0,107800.0,154000.0,205333.333333,0.75,packaging_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,35.0,5390000.0,5390000.0,0.000108,0.072078,65,4440000.0,4440000.000000,0.75,packaging_qualified_pharma,5920000.000000,0.75,10.405405,5920000.000000,2.5,1.0,13.873874,5.54955,sensitivity_scaled_from_60_75_calibration,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,120000.0,UN,1.0,1,0.00403,0.065,12120000.0,12120000.0,101,0,1810
SDC-VD1091642A,Supplier of Raw Materials - VD1091642A,item:001893,M-1810,edge:SDC-VD1091642A_TO_M-1810_001893,KG,180.000000,20900.000000,20900.000000,1046.7898,24671.83318,25646.3501,20900.000000,1046.7898,0.949914,1962.730875,628073.880000,downstream_requirement,320.0,0.0,0.0,1570.1847,111.0816,523.3949,747.707,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,42.0,21982.5858,21982.5858,3.6e-05,0.033276,2,20900.0,20900.000000,0.7,raw_material_qualified_pharma,29857.142857,0.7,21.035967,29857.142857,2.5,1.0,30.051382,12.020553,sensitivity_scaled_from_60_75_calibration,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,20900.0,KG,0.2,2,5.105,0.14454,41800.0,41800.0,2,1,1424
