day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.604136,15372.732554,141.149995,94.549995,1.26285,39.701239,1.459523,2296.612904,0.218864,0.310917,1.440682,0.331342,0.079058,0.00748,0.008618,0.282748,0.009385,0.42583,144.154794,187.269994,1.78497,85.97537,461.142122
17,3.604136,13864.182554,207.76,91.149995,1.4611,34.401239,1.62352,2055.244954,0.218039,0.310917,1.440682,0.280592,0.066878,0.006465,0.008559,0.282748,0.007355,0.42583,119.154794,162.269994,1.76891,105.259721,618.8
18,3.175546,12386.286135,183.267997,87.777993,1.846022,33.554867,1.627584,2209.077309,0.299239,0.280467,1.247832,0.280592,0.06663,0.00545,0.008538,0.282748,0.007355,0.422866,94.154794,162.269994,1.719406,95.109721,618.8
19,2.781843,11028.687651,181.889597,65.279592,1.854123,33.385592,1.835757,1991.861597,0.29193,0.250017,1.054982,0.324643,0.06663,0.00539,0.009318,0.318109,0.009385,0.457781,87.269994,187.269994,1.719406,84.959721,537.6
20,3.272525,11101.113493,186.389917,69.779912,1.869973,33.809321,2.060079,1793.942966,0.252155,0.220185,1.232453,0.274924,0.054698,0.00531,0.010171,0.318872,0.01312,0.457781,62.777991,162.777991,1.449994,84.573203,620.449976
21,3.330273,9791.695954,189.689981,123.079976,1.697893,29.208934,2.08648,1584.436203,0.291459,0.251904,1.251751,0.229253,0.055205,0.00742,0.009257,0.389025,0.013282,0.462859,65.279591,190.279591,1.724994,75.438852,547.375171
22,3.71455,8371.246046,262.269994,124.031991,1.511221,24.218457,1.89816,1648.707632,0.296396,0.317048,1.479316,0.286173,0.06797,0.006588,0.008425,0.389025,0.01338,0.522745,112.89511,169.77991,2.832609,75.926156,633.417039
23,3.277071,8283.145954,237.269994,99.031991,1.312971,34.508934,1.69816,1598.532215,0.301755,0.290617,1.504773,0.292872,0.067385,0.005707,0.007544,0.356427,0.015475,0.478694,191.195174,166.195174,2.59391,67.115982,629.518608
24,2.839591,6774.595954,212.269994,115.641996,1.114721,39.701239,1.49816,1357.164265,0.304126,0.292396,1.323185,0.387179,0.080277,0.006659,0.006588,0.354862,0.013563,0.430908,167.655187,142.655187,2.33497,57.558747,623.542122
25,2.402112,6332.192186,187.269994,190.641996,1.312971,34.401239,1.29816,1789.724749,0.304126,0.261946,2.019232,0.336429,0.103418,0.005644,0.006588,0.317307,0.01539,0.430908,167.655187,212.269994,2.05997,47.408747,618.8
26,3.175546,8283.145954,162.269994,171.022394,1.114721,29.101239,1.494096,1757.863562,0.384501,0.231496,1.826382,0.285679,0.091238,0.0066,0.006588,0.279752,0.015271,0.430908,167.655187,187.269994,2.33497,55.731617,618.8
27,3.175546,8608.896232,137.269994,146.022394,0.916471,28.993543,1.646413,1516.495612,0.343901,0.201046,1.791667,0.234929,0.090019,0.00863,0.006487,0.272992,0.015153,0.429877,142.655187,162.269994,2.604382,81.792765,537.6
28,3.621915,10148.099813,112.777991,167.650392,1.279252,23.801239,1.450477,1762.768134,0.38213,0.257926,1.791667,0.333465,0.090019,0.007615,0.006487,0.235437,0.013123,0.379127,117.655187,137.269994,2.329382,71.642765,537.6
29,3.640142,8790.50133,115.279591,145.151991,1.279252,29.101239,1.47049,2028.288321,0.415422,0.227476,1.598817,0.282715,0.090019,0.0066,0.006304,0.234674,0.018579,0.414042,117.655187,112.269994,2.054382,61.492765,618.8
