day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,4.041616,12355.632554,172.389995,130.549995,1.298537,44.19393,1.649921,869.950536,0.263526,0.227476,1.444601,0.327295,0.10317,0.008373,0.009532,0.276751,0.009385,0.429877,180.154794,112.269994,2.560466,76.031617,461.142122
17,4.041616,10847.082554,147.389995,127.149995,1.272368,38.89393,1.449921,1077.297822,0.295993,0.257926,1.622269,0.371346,0.09099,0.007358,0.008517,0.239196,0.009385,0.429877,155.154794,87.269994,2.285466,76.031617,618.8
18,3.613026,13806.736043,172.897993,102.657993,1.078146,43.347557,1.453985,1499.069471,0.336593,0.257926,1.587554,0.320596,0.07881,0.007224,0.008496,0.239196,0.009343,0.429877,130.154794,62.269994,2.010466,65.881617,618.8
19,3.656802,12449.137559,150.399592,90.279592,1.24881,43.877896,1.662157,1281.853759,0.295993,0.227476,1.568257,0.320596,0.07881,0.007164,0.008313,0.274557,0.009343,0.379127,155.154794,37.269994,1.982949,75.82537,537.6
20,3.298074,12521.563401,144.779912,144.779912,1.66116,44.301625,2.060079,1083.935128,0.256218,0.228095,1.379325,0.270877,0.076865,0.007185,0.008334,0.271562,0.009385,0.380158,137.777991,12.777991,2.257949,84.354488,539.249976
21,2.918343,11212.145862,173.079976,198.079976,1.687329,39.701239,1.88648,874.428365,0.300881,0.231142,1.566016,0.275956,0.078084,0.007286,0.00742,0.307154,0.009588,0.382273,115.279591,108.164391,2.544406,84.354488,547.375171
22,3.71455,10893.842186,149.539989,174.539989,1.698907,45.203066,1.69816,856.66319,0.308189,0.262435,1.600731,0.433345,0.080277,0.006454,0.009499,0.27636,0.009835,0.391408,94.77991,87.66471,2.832609,86.181617,560.342234
23,3.277071,9791.695954,199.539989,234.15199,1.500657,44.893543,1.69816,842.567178,0.313548,0.236004,1.433338,0.430908,0.080277,0.006529,0.009633,0.243762,0.010103,0.347357,155.195174,65.964774,2.59391,77.371443,629.518608
24,3.70566,8283.145954,209.15199,209.15199,1.496629,50.193543,1.49816,1083.935128,0.275319,0.234736,1.444601,0.52733,0.068808,0.008496,0.008677,0.2084,0.010018,0.299571,162.269994,92.424787,2.33497,67.814209,623.542122
25,3.268181,6774.595954,184.15199,184.15199,1.298379,44.893543,1.29816,1211.744319,0.308611,0.288376,1.826382,0.52733,0.056628,0.008496,0.009591,0.281317,0.010018,0.338544,187.269994,67.424787,2.05997,65.177055,618.8
26,3.647912,9051.3,181.650391,187.269994,1.286801,39.593543,1.09816,1453.112269,0.343027,0.318826,1.633532,0.47658,0.067589,0.008496,0.009532,0.243762,0.007988,0.33558,187.269994,42.424787,2.307452,74.73429,618.8
27,3.647912,9051.3,184.768394,162.269994,1.473473,34.293543,1.062157,1211.744319,0.343027,0.288376,1.614235,0.42583,0.06637,0.008313,0.008517,0.243762,0.007623,0.385299,162.269994,67.424787,2.540564,64.58429,618.8
28,3.631253,10590.503582,160.276392,158.277671,1.279252,44.691716,1.066221,975.280941,0.417793,0.314001,1.807085,0.42583,0.065659,0.008313,0.007502,0.243762,0.011415,0.334549,137.269994,64.923188,2.265564,54.43429,537.6
29,3.631253,9232.905098,137.777991,135.779271,1.299089,49.292102,1.454541,999.433179,0.377193,0.283551,1.807085,0.37508,0.063467,0.008313,0.007319,0.273793,0.013176,0.32785,137.269994,84.768394,1.990564,46.921443,618.8
