day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
10,0.512945,1503.458644,29.3125,29.3125,0.232448,6.21425,0.2345,240.553333,0.0406,0.03045,0.19285,0.05075,0.01218,0.001015,0.001015,0.037555,0.00203,0.05075,25.0,25.0,0.275,10.15,700.0
11,0.514421,1507.786297,29.396875,29.396875,0.233117,6.232137,0.235175,241.245757,0.0406,0.03045,0.19285,0.05075,0.01218,0.001015,0.001015,0.037555,0.00203,0.05075,25.0,25.0,0.275,10.15,700.0
12,0.514643,1508.435444,29.409531,29.409531,0.233218,6.234821,0.235276,241.349621,0.0406,0.03045,0.19285,0.05075,0.01218,0.001015,0.001015,0.037555,0.00203,0.05075,25.0,25.0,0.275,10.15,700.0
13,0.514676,1508.532817,29.41143,29.41143,0.233233,6.235223,0.235291,241.365201,0.0406,0.03045,0.19285,0.05075,0.01218,0.001015,0.001015,0.037555,0.00203,0.05075,25.0,25.0,0.275,10.15,700.0
14,0.514681,1508.547423,25.661714,25.661714,0.233235,6.235283,0.235294,241.367538,0.0406,0.03045,0.19285,0.05075,0.01218,0.001015,0.001015,0.037555,0.00203,0.05075,21.25,21.25,0.275,10.15,700.0
15,0.514682,1508.549613,25.099257,25.099257,0.233235,6.235293,0.235294,241.367888,0.04669,0.035017,0.221777,0.058362,0.014007,0.001167,0.001167,0.043188,0.002334,0.058362,24.4375,24.4375,0.31625,11.6725,700.0
16,0.44906,1316.209817,21.827389,21.827389,0.203498,5.440294,0.205294,210.593527,0.047603,0.035703,0.226117,0.059504,0.014281,0.00119,0.00119,0.044033,0.00238,0.059504,24.915625,24.915625,0.322437,11.900875,700.0
17,0.494995,1450.847954,24.045983,24.045983,0.224314,5.996794,0.226294,232.135625,0.047741,0.035805,0.226767,0.059676,0.014322,0.001194,0.001194,0.04416,0.002387,0.059676,24.987344,24.987344,0.323366,11.935131,700.0
18,0.510252,1495.56704,24.785179,24.785179,0.231228,6.181632,0.233269,239.290677,0.047761,0.035821,0.226865,0.059701,0.014328,0.001194,0.001194,0.044179,0.002388,0.059701,24.998102,24.998102,0.323505,11.94027,700.0
19,0.513796,1505.953408,24.957019,24.957019,0.232834,6.224562,0.234889,240.952495,0.047764,0.035823,0.22688,0.059705,0.014329,0.001194,0.001194,0.044182,0.002388,0.059705,24.999715,24.999715,0.323526,11.94104,700.0
20,0.514516,1508.063139,24.991939,24.991939,0.23316,6.233282,0.235218,241.290052,0.047765,0.035823,0.226882,0.059706,0.014329,0.001194,0.001194,0.044182,0.002388,0.059706,24.999957,24.999957,0.323529,11.941156,700.0
21,0.514652,1508.462365,24.998549,24.998549,0.233222,6.234932,0.23528,241.353928,0.047765,0.035824,0.226882,0.059706,0.014329,0.001194,0.001194,0.044182,0.002388,0.059706,24.999994,24.999994,0.323529,11.941173,700.0
22,0.514676,1508.534664,24.999746,24.999746,0.233233,6.235231,0.235292,241.365496,0.041675,0.031256,0.197955,0.052093,0.012502,0.001042,0.001042,0.038549,0.002084,0.052093,21.812499,21.812499,0.282279,10.418676,700.0
23,0.514681,1508.547371,24.999956,24.999956,0.233235,6.235283,0.235294,241.367529,0.045938,0.034453,0.218204,0.057422,0.013781,0.001148,0.001148,0.042492,0.002297,0.057422,24.04375,24.04375,0.311154,9.996183,700.0
24,0.458903,1345.06045,22.290618,22.290618,0.207958,5.559542,0.209794,215.209627,0.047354,0.035515,0.22493,0.059192,0.014206,0.001184,0.001184,0.043802,0.002368,0.059192,24.784844,24.784844,0.320745,10.09781,700.0
25,0.489581,1434.979828,23.78078,23.78078,0.221861,5.931206,0.223819,229.596725,0.047682,0.035762,0.226492,0.059603,0.014305,0.001192,0.001192,0.044106,0.002384,0.059603,24.956969,24.956969,0.322973,10.137804,700.0
26,0.507152,1486.478958,24.634234,24.634234,0.229823,6.144068,0.231852,237.836584,0.047749,0.035812,0.226809,0.059687,0.014325,0.001194,0.001194,0.044168,0.002387,0.059687,24.991932,24.991932,0.323425,10.147515,700.0
27,0.512799,1503.032241,24.908559,24.908559,0.232382,6.212488,0.234433,240.485109,0.047762,0.035821,0.226869,0.059702,0.014329,0.001194,0.001194,0.04418,0.002388,0.059702,24.998548,24.998548,0.323511,10.149529,700.0
28,0.514258,1507.308504,24.979426,24.979426,0.233043,6.230163,0.2351,241.169311,0.047764,0.035823,0.22688,0.059705,0.014329,0.001194,0.001194,0.044182,0.002388,0.059705,24.999746,24.999746,0.323526,10.149915,700.0
29,0.514593,1508.289286,24.995679,24.995679,0.233195,6.234217,0.235253,241.326236,0.047765,0.035823,0.226882,0.059706,0.014329,0.001194,0.001194,0.044182,0.002388,0.059706,24.999956,24.999956,0.323529,10.149985,700.0
