day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.233295,15372.732554,173.149995,90.669995,1.639512,49.663204,0.905936,2087.340966,0.300064,0.228095,1.965219,0.478514,0.076865,0.006647,0.006588,0.245193,0.013079,0.329408,126.154794,187.269994,2.05997,105.259721,537.6
17,3.661885,15173.600092,148.149995,87.269995,1.441262,54.653681,0.869933,1878.148433,0.37508,0.197645,1.772369,0.427764,0.064685,0.006647,0.006588,0.207638,0.011049,0.377194,101.154794,162.269994,1.78497,105.259721,618.8
18,3.233295,13695.703674,123.657993,150.507997,1.247041,53.807309,0.873997,1868.956993,0.41568,0.197645,1.939763,0.377014,0.076618,0.005632,0.007583,0.170083,0.009019,0.326444,101.154794,137.269994,1.76891,101.58964,618.8
19,3.656802,12338.10519,140.279592,128.009597,1.255142,49.037648,1.08217,1861.248043,0.37508,0.167195,1.746913,0.367878,0.076618,0.005573,0.006568,0.275597,0.010846,0.275694,162.269994,137.269994,1.994406,93.769895,537.6
20,3.735553,12609.663493,144.779912,218.389917,1.286801,49.991716,1.29816,2035.625146,0.335305,0.192782,1.557981,0.31816,0.075647,0.005594,0.005573,0.272602,0.010887,0.317309,187.777991,162.777991,1.724994,83.826142,539.249976
21,3.793302,11300.245954,148.079976,196.689981,1.312971,50.691329,1.32456,2067.486333,0.298767,0.195829,1.577279,0.323238,0.098906,0.005675,0.00466,0.311721,0.013079,0.368059,165.279591,190.279591,1.752512,74.691791,626.925195
22,3.740099,9879.796046,187.269994,187.269994,1.690851,45.700852,1.336241,1840.214395,0.265476,0.200692,1.993775,0.471995,0.113279,0.004842,0.003827,0.280927,0.015207,0.377194,194.77991,194.77991,2.832609,66.368921,633.417039
23,4.14314,9419.392278,212.269994,162.269994,1.679273,40.400852,1.136241,1598.846445,0.342355,0.200692,1.826382,0.478694,0.102707,0.004976,0.003961,0.279124,0.013445,0.333143,223.079974,234.195174,2.59391,65.881617,562.935647
24,4.14314,7910.842278,212.269994,137.269994,1.481023,35.100852,1.136241,1357.478495,0.344726,0.20247,1.644795,0.481658,0.103418,0.005949,0.004914,0.318872,0.01336,0.285357,199.539987,210.655187,2.582452,56.324383,623.542122
25,4.085391,6402.292278,187.269994,112.269994,1.481023,35.100852,1.52456,1116.110545,0.384501,0.17202,1.633532,0.531377,0.101225,0.006905,0.007723,0.318872,0.01133,0.234607,185.655187,185.655187,2.857452,66.474383,618.8
26,3.647912,11300.245954,187.777991,87.269994,1.481023,39.701239,1.52456,874.742595,0.384501,0.257926,1.633532,0.480627,0.089045,0.00589,0.006708,0.281317,0.011211,0.333143,168.490083,185.655187,2.582452,72.361536,618.8
27,4.497322,9791.695954,162.777991,84.260397,1.481023,34.401239,1.520496,1083.935128,0.377193,0.227476,1.440682,0.429877,0.076865,0.005707,0.006708,0.315114,0.011211,0.369679,143.490083,187.269994,2.576864,82.511536,618.8
28,4.427459,10130.099813,138.285988,134.768394,1.449364,39.109321,1.68648,847.47175,0.377193,0.250666,1.633532,0.429877,0.100514,0.005573,0.006708,0.315114,0.009181,0.318929,118.490083,162.269994,2.301864,72.361536,537.6
29,4.427459,8772.50133,137.777991,112.269994,1.854123,39.109321,1.68648,871.623988,0.336593,0.250666,1.772369,0.379127,0.088334,0.005573,0.005693,0.277559,0.014597,0.318929,93.490083,145.10489,2.49106,72.982591,485.555709
