day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.583133,13725.809749,177.149995,130.549995,1.100287,54.009136,0.71,948.953172,0.303301,0.310298,1.618153,0.373988,0.066878,0.009672,0.007603,0.201641,0.013445,0.380158,187.269994,180.154794,1.757452,75.82537,537.6
17,3.962864,12217.259749,152.149995,127.149995,1.449522,48.709136,1.469933,948.953172,0.262701,0.279848,1.425303,0.323238,0.054698,0.008657,0.006588,0.276751,0.013326,0.329408,162.269994,155.154794,1.482452,75.82537,537.6
18,3.534274,15204.253674,127.657993,102.657993,1.45355,43.516832,1.662317,712.489794,0.338542,0.249398,1.421385,0.272488,0.07881,0.007642,0.005573,0.239196,0.013326,0.380158,137.269994,180.154794,1.207452,65.67537,537.6
19,3.14057,13846.65519,105.159592,80.159592,1.461652,38.747171,2.04409,495.274081,0.297942,0.249398,1.386669,0.221738,0.07881,0.008464,0.004558,0.308354,0.017077,0.380158,112.269994,237.269994,1.757452,73.998241,537.6
20,3.656802,12609.663493,129.391913,84.659912,1.497339,34.401239,1.880092,297.355451,0.332059,0.219567,1.390588,0.217691,0.079058,0.007469,0.006507,0.308354,0.018783,0.330439,119.893191,212.777991,1.48804,64.054488,539.249976
21,3.277071,11300.245954,107.691977,112.959976,1.701921,45.700852,1.902429,87.848688,0.295521,0.222613,1.384429,0.320274,0.068097,0.007571,0.007544,0.312112,0.018783,0.328818,97.394791,270.894397,1.790558,83.014662,547.375171
22,3.731209,9879.796046,84.15199,127.657992,1.876061,45.902679,1.894096,101.9447,0.30283,0.254525,1.600731,0.377194,0.058109,0.006738,0.008608,0.318872,0.019148,0.379568,151.89511,282.509917,1.834473,84.841791,560.342234
23,3.731209,9791.695954,59.15199,159.768394,1.677811,40.602679,1.694096,584.6806,0.267589,0.258545,1.433338,0.383893,0.047537,0.006872,0.008559,0.286274,0.017386,0.430908,180.195174,285.809981,2.05997,86.181617,629.518608
24,3.731209,8283.145954,34.15199,134.768394,2.044114,40.602679,1.667695,826.04855,0.305673,0.229873,1.251751,0.336107,0.04703,0.006932,0.008618,0.250913,0.015475,0.383122,181.14719,287.269994,1.80103,76.624383,623.542122
25,3.70566,6774.595954,54.65167,184.768394,1.845864,49.939089,1.667695,584.6806,0.346273,0.255498,1.444601,0.285357,0.08125,0.00683,0.007603,0.250913,0.015271,0.432841,211.761996,262.269994,1.80103,86.181617,542.342122
26,3.680111,6368.192186,79.65167,254.760077,1.826026,44.639089,1.667695,343.31265,0.380439,0.225048,1.251751,0.285357,0.06907,0.007786,0.007603,0.282516,0.017301,0.525205,186.761996,237.269994,1.990226,76.031617,618.8
27,3.242632,7876.742186,79.143673,229.760077,1.627776,43.939475,1.467695,584.6806,0.339839,0.225048,1.058901,0.285357,0.07881,0.007652,0.007603,0.312548,0.01929,0.474455,211.761996,218.392797,1.715226,65.881617,537.6
28,2.814042,6398.845767,132.769674,205.268074,1.605635,58.717218,1.271759,830.953122,0.378068,0.194598,1.444601,0.278658,0.06663,0.006637,0.007502,0.274993,0.020687,0.469377,186.761996,193.392797,1.440226,63.244464,618.8
29,3.631253,8464.751052,144.883276,182.769674,1.621444,53.947557,1.280092,613.737409,0.411359,0.189117,1.440682,0.271959,0.06663,0.006637,0.008334,0.237438,0.020419,0.418627,161.761996,168.392797,1.687708,65.881617,618.8
