day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.592022,9291.29221,211.761996,148.338378,1.643585,34.714999,1.474083,1407.078175,0.263526,0.255498,1.633532,0.280592,0.066878,0.009672,0.008618,0.175047,0.015165,0.380158,209.768394,212.269994,2.05997,54.960088,537.6
17,4.029502,7782.74221,186.761996,144.938378,1.445335,34.607303,1.474083,1165.710225,0.263526,0.25372,1.633532,0.275514,0.054698,0.008657,0.007603,0.210408,0.01683,0.329408,184.768394,212.269994,2.032452,65.110088,537.6
18,3.600912,7541.837486,162.269994,140.946055,1.449364,29.414999,1.278147,1411.982747,0.304126,0.22327,1.598817,0.377014,0.053987,0.007642,0.008598,0.205451,0.0148,0.278658,223.073613,187.269994,1.757452,64.903841,537.6
19,3.207208,7692.789002,139.771593,141.967655,1.443032,29.631578,1.49816,1718.63246,0.263526,0.244219,1.598817,0.326264,0.065919,0.008415,0.00943,0.240812,0.018657,0.325413,198.073613,162.269994,1.757452,94.761075,618.8
20,3.228212,9472.897305,119.271913,168.167911,1.467141,35.355306,1.68648,1520.713829,0.223751,0.244837,1.409885,0.276545,0.063974,0.00742,0.008435,0.316685,0.018579,0.275694,173.581611,137.777991,1.713537,84.817322,539.249976
21,2.848481,8163.479766,132.921662,146.467975,1.671723,45.001239,1.51288,1793.942966,0.227814,0.247884,1.409885,0.274924,0.065193,0.006507,0.009418,0.351237,0.020812,0.280773,217.180496,119.173988,1.741054,94.927372,547.375171
22,2.87403,9780.524739,159.381675,122.927988,1.683301,45.001239,1.688558,1566.671028,0.306901,0.313647,1.251751,0.382595,0.065778,0.007469,0.008586,0.35424,0.02294,0.38633,196.680816,136.979527,1.790558,95.738852,560.342234
23,2.43655,8271.974739,143.071657,97.927988,1.485051,44.4709,1.662157,1325.303078,0.385326,0.287217,1.637451,0.338544,0.066167,0.006588,0.007705,0.359197,0.021178,0.342279,174.98088,115.279591,2.085798,86.928678,562.935647
24,2.427661,8072.842278,140.570058,97.419989,1.485051,43.771286,1.462157,1566.671028,0.387698,0.285948,1.644795,0.341508,0.066878,0.005632,0.006749,0.323835,0.019266,0.294493,151.440893,114.238004,2.096271,96.331617,623.542122
25,3.277071,6564.292278,177.119998,127.119998,1.647614,43.771286,1.262157,2290.774878,0.347098,0.285948,1.625497,0.341508,0.091238,0.004617,0.007603,0.28628,0.017236,0.47658,200.83497,139.238004,2.096271,96.331617,542.342122
26,2.839591,5055.742278,152.119998,127.119998,1.449364,48.009523,1.442145,2049.406928,0.344726,0.255498,1.432647,0.332372,0.10181,0.004617,0.006588,0.317075,0.018698,0.47658,175.83497,214.238004,2.096271,96.331617,618.8
27,2.814042,3547.192278,127.119998,152.119998,1.445335,47.7,1.415744,2290.774878,0.340664,0.225048,1.239797,0.329408,0.11399,0.00545,0.006568,0.27952,0.016668,0.519599,250.83497,213.730006,2.835804,94.991791,537.6
28,2.74418,2069.295859,102.627996,127.627996,1.251114,42.507695,1.219808,2083.445834,0.300064,0.225048,1.407191,0.329408,0.10181,0.00545,0.006385,0.275762,0.014638,0.519599,254.760077,210.429942,2.560804,84.841791,537.6
29,2.787956,3728.797376,155.129595,155.129595,1.259373,43.038035,1.424077,2348.966022,0.259464,0.225048,1.407191,0.278658,0.12373,0.006331,0.00537,0.308354,0.014638,0.516636,229.760077,185.429942,2.511301,83.826142,618.8
