day,src_node_id,dst_node_id,item_id,shipped_qty,pulled_qty,lead_days,arrival_day,reliability,uom
0,SDC-VD0910216A,M-1810,item:001893,6.533758,6.533758,35,35,1.0,KG
0,SDC-VD1091642A,M-1810,item:001893,1.866788,1.866788,30,30,1.0,KG
0,SDC-VD0518684A,M-1810,item:001893,0.933394,0.933394,83,83,1.0,KG
0,DC-1920,C-XXXXX,item:268967,160.0,160.0,2,2,1.0,UN
0,DC-1920,C-XXXXX,item:268091,160.0,160.0,2,2,1.0,UN
1,SDC-VD0910216A,M-1810,item:001893,0.102596,0.102596,8,9,1.0,KG
1,SDC-VD1091642A,M-1810,item:001893,0.029313,0.029313,54,55,1.0,KG
1,SDC-VD0518684A,M-1810,item:001893,0.014657,0.014657,35,36,1.0,KG
1,M-1430,DC-1920,item:268967,39.0,39.0,5,6,1.0,UN
1,M-1810,DC-1920,item:268091,39.0,39.0,2,3,1.0,UN
1,DC-1920,C-XXXXX,item:268967,50.0,50.0,1,2,1.0,UN
1,DC-1920,C-XXXXX,item:268091,50.0,50.0,4,5,1.0,UN
2,SDC-VD0910216A,M-1810,item:001893,0.133915,0.133915,49,51,1.0,KG
2,SDC-VD1091642A,M-1810,item:001893,0.038261,0.038261,45,47,1.0,KG
2,SDC-VD0518684A,M-1810,item:001893,0.019131,0.019131,47,49,1.0,KG
2,M-1430,DC-1920,item:268967,24.8,24.8,5,7,1.0,UN
2,M-1810,DC-1920,item:268091,24.8,24.8,5,7,1.0,UN
2,DC-1920,C-XXXXX,item:268967,43.75,43.75,2,4,1.0,UN
2,DC-1920,C-XXXXX,item:268091,43.75,43.75,1,3,1.0,UN
3,SDC-VD0910216A,M-1810,item:001893,0.156378,0.156378,13,16,1.0,KG
3,SDC-VD1091642A,M-1810,item:001893,0.044679,0.044679,52,55,1.0,KG
3,SDC-VD0518684A,M-1810,item:001893,0.02234,0.02234,46,49,1.0,KG
3,M-1430,DC-1920,item:268967,28.96,28.96,2,5,1.0,UN
3,M-1810,DC-1920,item:268091,28.96,28.96,4,7,1.0,UN
3,DC-1920,C-XXXXX,item:268967,56.25,56.25,2,5,1.0,UN
3,DC-1920,C-XXXXX,item:268091,56.25,56.25,2,5,1.0,UN
4,SDC-VD0910216A,M-1810,item:001893,0.150071,0.150071,31,35,1.0,KG
4,SDC-VD1091642A,M-1810,item:001893,0.042877,0.042877,80,84,1.0,KG
4,SDC-VD0518684A,M-1810,item:001893,0.021439,0.021439,36,40,1.0,KG
