day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.268181,11118.64086,172.389995,130.549995,1.64903,43.939475,1.305936,1539.773696,0.303301,0.167195,1.637451,0.331342,0.079058,0.007561,0.010445,0.27899,0.014906,0.227908,137.269994,180.154794,2.560466,96.12537,461.142122
17,3.680111,10919.508399,147.389995,127.149995,1.45078,38.639475,1.279535,1747.120982,0.262701,0.222613,1.815119,0.331342,0.089383,0.006546,0.00943,0.241435,0.014906,0.177158,130.154794,155.154794,2.285466,85.97537,537.6
18,3.251522,12458.71198,207.509994,102.657993,1.256559,38.747171,1.083599,1949.944184,0.343901,0.252445,1.622269,0.322207,0.077203,0.005531,0.009296,0.241435,0.014865,0.126408,135.7696,130.154794,2.279878,75.82537,618.8
19,2.857818,12609.663496,185.011593,80.159592,1.26466,43.877896,1.45577,1732.728471,0.303301,0.221995,1.429419,0.322207,0.088164,0.005472,0.008281,0.307591,0.014865,0.075658,110.7696,155.154794,2.004878,84.959721,618.8
20,3.723887,11372.6718,179.391913,94.779912,1.498598,49.601625,1.671759,1762.081779,0.300064,0.222613,1.240488,0.272488,0.076231,0.006325,0.007286,0.308354,0.014906,0.122361,86.277597,130.662791,1.982949,93.488838,620.449976
21,3.344156,10063.25426,157.691977,173.079976,1.524767,50.301239,1.49816,1552.575016,0.304126,0.22566,1.452636,0.270867,0.07745,0.006426,0.007388,0.274557,0.016871,0.427944,63.779197,108.164391,2.544406,84.354488,626.925195
22,3.325929,12402.392186,159.15199,149.539989,1.698907,45.310761,1.705776,1325.303078,0.270835,0.258545,1.650826,0.378537,0.091823,0.006588,0.007571,0.313915,0.017118,0.38633,68.279517,87.66471,2.557609,76.031617,633.417039
23,3.70566,10893.842186,208.643993,199.539989,1.687329,40.010761,1.894096,1083.935128,0.268886,0.262564,1.483432,0.334486,0.091238,0.007544,0.00669,0.318872,0.015356,0.393029,96.579581,98.079974,2.31891,67.221443,629.518608
24,3.70566,9791.695954,183.643993,209.15199,1.683301,40.010761,1.894096,1325.303078,0.230657,0.233893,1.301845,0.430908,0.091949,0.007502,0.007743,0.317307,0.013445,0.345243,80.154794,155.154794,2.05997,57.664209,623.542122
25,3.268181,8283.145954,158.643993,184.15199,1.485051,34.710761,1.694096,1083.935128,0.229832,0.287533,1.652829,0.480627,0.091949,0.007502,0.006728,0.390224,0.015271,0.294493,155.154794,137.269994,2.05997,47.514209,618.8
26,3.70566,6774.595954,166.770313,181.650391,1.485051,39.701239,1.494096,1083.935128,0.224473,0.313345,1.845679,0.429877,0.079769,0.008517,0.007583,0.352669,0.013241,0.243743,130.154794,137.269994,1.78497,64.58429,537.6
27,3.70566,7136.346232,219.888317,184.768394,1.485051,44.691716,1.294096,1211.744319,0.183873,0.313345,1.652829,0.379127,0.07855,0.007502,0.008313,0.315114,0.013241,0.234607,154.646796,112.269994,1.78497,54.43429,537.6
28,3.277071,8675.549813,215.895995,160.276392,1.453392,39.499411,1.48648,975.280941,0.222101,0.311566,1.633532,0.424799,0.06637,0.007442,0.009328,0.277559,0.017183,0.380158,129.646796,87.269994,1.50997,44.28429,537.6
29,3.320847,9232.905098,193.397594,137.777991,1.27498,34.72975,1.48648,1851.346219,0.222101,0.281116,1.440682,0.523335,0.05419,0.00726,0.009328,0.270799,0.020568,0.329408,104.646796,87.269994,1.50997,46.921443,618.8
