day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.268181,11118.64086,172.389995,130.549995,1.64903,43.939475,1.305936,165.578367,0.380439,0.197645,1.058901,0.432842,0.079058,0.005632,0.009511,0.320303,0.014906,0.37508,169.385194,180.154794,2.33497,96.12537,542.342122
17,3.40555,12813.643296,155.24,135.0,1.513031,40.303676,1.342335,0.0,0.380439,0.167195,1.440682,0.423707,0.07881,0.005573,0.009511,0.315346,0.012876,0.37508,162.269994,155.154794,2.05997,85.97537,537.6
18,2.97696,14352.846878,130.747997,145.119999,1.318809,45.711372,1.146399,1399.359927,0.339839,0.257926,1.608075,0.372957,0.06663,0.00539,0.008496,0.277791,0.014865,0.368381,137.269994,130.154794,2.329382,75.82537,618.8
19,2.583256,12995.248394,158.249597,172.621598,1.326911,45.542097,1.51857,1182.144215,0.337468,0.227476,1.415225,0.322207,0.06663,0.00726,0.007481,0.275597,0.014865,0.409995,112.269994,105.154794,2.054382,75.82537,618.8
20,3.020736,12164.660465,252.629917,187.241918,1.164348,45.965826,1.734559,1466.961484,0.332934,0.280467,1.226294,0.272488,0.066878,0.006265,0.006487,0.269599,0.016936,0.411026,94.893191,80.662791,2.05997,75.015968,620.449976
21,2.641005,10855.242926,230.929981,165.541982,0.992268,46.66544,1.89816,1740.190621,0.296396,0.253063,1.245591,0.277566,0.068097,0.008397,0.006454,0.273357,0.015109,0.415073,72.394791,158.164391,2.071427,76.031617,626.925195
22,3.360368,10671.784712,270.119998,142.001995,1.302407,41.674962,1.70984,2478.390483,0.263105,0.254525,1.449941,0.334486,0.094649,0.010455,0.005622,0.242563,0.015475,0.424209,126.89511,187.66471,1.845931,67.708747,633.417039
23,3.71455,10265.380944,245.119998,158.643993,1.104157,50.301239,1.70984,2237.022533,0.261155,0.287217,1.440682,0.290435,0.084077,0.009574,0.005573,0.209965,0.017386,0.430908,105.195174,196.579581,1.607232,77.371443,629.518608
24,4.14314,10265.380944,244.612001,183.643993,1.286801,45.001239,1.50984,1995.654583,0.304126,0.288995,1.259095,0.242649,0.09575,0.009633,0.007481,0.212158,0.017301,0.383122,81.655187,180.154794,1.348292,77.964209,623.542122
25,4.085391,8756.830944,219.612001,158.643993,1.088551,39.701239,1.30984,1754.286633,0.303301,0.283513,1.259095,0.343118,0.105026,0.009633,0.008496,0.212158,0.017301,0.378044,156.655187,155.154794,1.595774,86.181617,542.342122
26,3.647912,7248.280944,217.110401,202.738322,1.286801,39.701239,1.29816,1995.654583,0.262701,0.282895,1.633532,0.336419,0.103418,0.008618,0.009511,0.2084,0.015271,0.37508,131.655187,155.154794,1.320774,83.544464,537.6
27,3.647912,8756.830944,192.110401,177.738322,1.286801,44.691716,1.29816,1952.205264,0.262701,0.282895,1.440682,0.285669,0.091238,0.008517,0.009328,0.204642,0.015271,0.32433,131.14719,187.269994,1.045774,73.394464,618.8
28,3.656802,10184.099813,188.118079,153.246319,1.255142,39.499411,1.290544,1715.741886,0.30093,0.252445,1.440682,0.379127,0.101488,0.008517,0.009328,0.240004,0.015271,0.32433,161.761996,162.269994,1.009473,63.244464,537.6
29,3.263098,10741.455098,165.619679,130.747919,1.07673,34.72975,1.290544,1991.861597,0.296868,0.252445,1.622269,0.379127,0.089308,0.008334,0.009328,0.233244,0.018657,0.27358,136.761996,162.269994,1.009473,86.181617,537.6
