day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.583133,12416.39221,187.269995,130.549995,1.100287,54.009136,0.71,1318.665772,0.339839,0.257926,1.618153,0.41966,0.066878,0.010504,0.007603,0.170846,0.013445,0.421772,180.154794,187.269994,1.50997,65.881617,537.6
17,3.583133,12217.259749,162.269995,127.149995,1.0646,48.709136,1.258253,1801.401672,0.299239,0.284357,1.425303,0.36891,0.054698,0.009489,0.006588,0.245956,0.011415,0.371022,155.154794,212.269994,1.23497,65.881617,537.6
18,3.154543,13695.703674,137.777993,102.657993,1.266878,43.516832,1.262317,1564.938294,0.37313,0.253907,1.421385,0.36221,0.06663,0.008474,0.005573,0.208401,0.011415,0.371022,130.154794,187.269994,1.23497,55.731617,618.8
19,3.14057,12338.10519,165.279592,80.159592,1.27498,38.747171,1.47049,1557.229345,0.33253,0.253907,1.228535,0.31146,0.076618,0.008415,0.004558,0.243762,0.016992,0.320272,105.154794,212.269994,1.50997,49.462846,618.8
20,3.647912,12609.663493,244.779912,94.779912,1.497339,34.401239,1.306493,1472.869473,0.292755,0.224075,1.390588,0.312492,0.075647,0.00742,0.004579,0.315114,0.015004,0.270554,112.777991,187.777991,1.466054,59.819093,620.449976
21,4.14314,11300.245954,223.079976,73.079976,1.701921,35.100852,1.332893,1263.362711,0.332059,0.257572,1.217035,0.316539,0.076865,0.008403,0.00663,0.281317,0.013177,0.31834,140.279591,165.279591,2.282271,60.834743,547.375171
22,3.731209,10981.942278,224.539989,99.539989,1.687329,30.110375,1.520496,1475.377352,0.339367,0.232604,1.440682,0.373459,0.10181,0.008526,0.006813,0.288077,0.011512,0.371526,119.77991,176.89511,2.573669,53.705644,633.417039
23,4.562392,10893.842186,224.031991,184.15199,1.489079,29.800852,1.320496,1234.009402,0.304126,0.231142,1.815119,0.329408,0.091238,0.007645,0.006947,0.25548,0.015475,0.377194,105.195174,155.195174,2.33497,55.04547,629.518608
24,4.536843,9791.695954,199.031991,209.15199,1.485051,29.800852,1.120496,1452.957849,0.304126,0.20247,1.807085,0.332372,0.09073,0.007603,0.008914,0.220118,0.013563,0.380158,112.269994,131.655187,2.07603,45.488235,623.542122
25,4.099364,8283.145954,174.031991,184.15199,1.286801,24.500852,1.308816,1438.861837,0.343901,0.20247,1.999935,0.382091,0.114379,0.007603,0.008813,0.321874,0.011533,0.430908,87.269994,106.655187,1.80103,35.338235,542.342122
26,3.661885,9791.695954,183.643993,209.768394,1.465213,24.500852,1.308816,1197.493887,0.303301,0.229254,1.999935,0.480627,0.102199,0.007603,0.007798,0.284319,0.009503,0.427944,112.269994,131.655187,1.80103,45.488235,618.8
27,4.073815,8283.145954,186.761996,184.768394,1.465213,19.200852,1.108816,1325.303078,0.262701,0.229254,1.807085,0.517163,0.090019,0.007502,0.007615,0.246764,0.009503,0.421245,136.761996,137.269994,1.52603,63.744497,537.6
28,3.645225,9822.349536,182.769674,160.276392,1.433554,29.208934,1.48648,1088.8397,0.222101,0.257926,1.614235,0.517163,0.113668,0.006487,0.008496,0.246764,0.007473,0.471995,111.761996,112.269994,1.498512,53.594497,618.8
29,3.251522,8464.751052,182.769674,137.777991,1.441814,24.439273,1.680092,1240.801129,0.262701,0.227476,1.579519,0.517163,0.111475,0.006304,0.007481,0.279362,0.009194,0.471995,86.761996,112.269994,1.449009,53.594497,618.8
