day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
10,4.094631,8772.092457,213.989918,185.909918,2.05379,188.126663,1.311919,1567.828868,0.331471,0.278693,1.799923,0.373262,0.098886,0.01023,0.007474,0.272308,0.014719,0.419016,300.507997,228.811997,2.496657,83.340756,620.449976
11,3.7149,10479.774918,217.289982,164.209982,1.88171,183.526276,1.49832,1579.958374,0.294934,0.277716,1.62637,0.417105,0.099393,0.009316,0.008407,0.271103,0.016952,0.373345,278.009597,206.313597,2.249174,74.206405,626.925195
12,3.302969,12076.42501,253.629995,140.669995,1.695037,178.535799,1.31,1801.401672,0.337795,0.313647,1.635599,0.375491,0.089406,0.009499,0.00859,0.277863,0.015288,0.421245,257.509917,207.509917,2.023678,84.842111,560.342234
13,3.696673,12898.10221,228.629995,140.669995,1.695037,173.235799,1.11,2042.769622,0.302554,0.287217,1.661055,0.38219,0.078834,0.010648,0.007709,0.245265,0.013526,0.478694,235.809981,228.694781,2.059979,76.031937,629.518608
14,3.259193,12416.39221,203.629995,115.669995,1.496787,167.935799,0.91,1801.401672,0.303301,0.288376,1.653021,0.334404,0.079058,0.010687,0.008724,0.209904,0.013644,0.481658,212.269994,205.154794,1.801039,86.181617,623.542122
15,3.661885,13924.94221,202.149995,140.669995,1.298537,162.635799,0.91,1560.033722,0.303301,0.340748,1.811003,0.283654,0.079058,0.010687,0.008618,0.239196,0.013526,0.430908,187.269994,180.154794,1.526039,76.031617,542.342122
16,3.583133,13725.809749,177.149995,130.549995,1.100287,157.335799,0.71,1528.172535,0.303301,0.310298,1.618153,0.373988,0.066878,0.009672,0.007603,0.201641,0.013445,0.380158,187.269994,180.154794,1.757452,75.82537,537.6
17,3.962864,12217.259749,152.149995,127.149995,1.449522,157.335799,1.469933,1769.540485,0.262701,0.279848,1.425303,0.323238,0.054698,0.008657,0.006588,0.276751,0.013326,0.329408,162.269994,155.154794,1.482452,75.82537,618.8
18,3.534274,15204.253674,127.657993,102.657993,1.45355,152.143494,1.662317,1533.077107,0.338542,0.249398,1.421385,0.272488,0.06663,0.008657,0.005573,0.239196,0.013326,0.329408,137.269994,205.154794,1.207452,65.67537,537.6
19,3.14057,13846.65519,105.159592,80.159592,1.461652,151.953034,2.04409,1315.861395,0.297942,0.249398,1.386669,0.221738,0.06663,0.009479,0.004558,0.308354,0.017077,0.278658,142.8848,262.269994,1.482452,73.998241,618.8
20,3.656802,12609.663493,129.391913,84.659912,1.497339,157.893341,1.880092,1117.942764,0.332059,0.219567,1.390588,0.217691,0.066878,0.008484,0.005492,0.308354,0.018783,0.279689,150.507997,237.777991,1.21304,64.054488,620.449976
21,3.277071,11300.245954,107.691977,112.959976,1.701921,153.292955,1.906493,908.436001,0.295521,0.253063,1.384429,0.320274,0.055917,0.007571,0.006529,0.349667,0.018783,0.278068,128.009597,265.279591,1.790558,83.014662,626.925195
22,3.30262,9879.796046,108.643993,127.657992,1.713499,148.302478,1.89816,1248.259834,0.30283,0.284975,1.793581,0.377194,0.045929,0.006738,0.007593,0.318872,0.017118,0.379568,182.509917,251.89511,2.109473,74.691791,633.417039
23,3.30262,9791.695954,83.643993,137.269994,1.515249,153.072138,1.878147,1716.899722,0.267589,0.258545,1.819038,0.333143,0.047537,0.006872,0.007544,0.286274,0.015356,0.430908,210.809981,230.195174,2.33497,76.031617,562.935647
24,3.30262,8283.145954,58.643993,112.269994,1.511221,147.772138,1.678147,1935.848169,0.265898,0.260323,1.811003,0.335076,0.057991,0.005917,0.008618,0.250913,0.013445,0.383122,187.269994,206.655187,2.07603,66.474383,623.542122
25,2.86514,6774.595954,33.643993,162.269994,1.511221,146.818071,1.678147,1694.480219,0.305673,0.258545,1.811003,0.335076,0.092212,0.007744,0.007603,0.213358,0.011415,0.383122,187.269994,212.269994,2.592925,83.544464,542.342122
26,3.233295,6368.192186,58.643993,187.269994,1.312971,146.818071,1.642145,1580.92146,0.380439,0.228095,1.618153,0.335076,0.080032,0.006729,0.006588,0.211164,0.015356,0.383122,162.269994,218.392797,2.867925,73.394464,618.8
27,2.795815,4859.642186,33.643993,162.269994,1.471505,141.518071,1.442145,1339.55351,0.339839,0.225048,1.583438,0.329998,0.090019,0.006729,0.005573,0.247956,0.015088,0.332372,211.761996,242.8848,2.818421,63.244464,537.6
28,3.216635,6398.845767,87.269994,137.777991,1.647614,136.325766,1.246209,1103.090132,0.378068,0.225048,1.583438,0.472585,0.102199,0.006729,0.004558,0.210401,0.013058,0.281622,192.8848,217.8848,2.543421,68.518771,618.8
29,2.822932,8058.347283,89.771593,137.777991,1.819694,131.556105,1.462157,885.874419,0.337468,0.219567,1.390588,0.514199,0.100007,0.006708,0.004424,0.210401,0.01279,0.373986,167.8848,192.8848,2.268421,58.368771,537.6
