day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.268181,11118.64086,172.389995,130.549995,0.875868,48.816832,1.305936,1789.272166,0.343901,0.197645,1.058901,0.432842,0.079058,0.006546,0.00943,0.3541,0.014906,0.329408,137.269994,180.154794,2.560466,96.12537,461.142122
17,3.680111,10919.508399,147.389995,127.149995,0.677618,43.516832,1.279535,1547.904216,0.343901,0.192163,1.622269,0.432842,0.089383,0.005531,0.008415,0.316545,0.012876,0.329408,130.154794,155.154794,2.285466,85.97537,537.6
18,3.251522,12458.71198,207.509994,102.657993,0.483396,38.324527,1.283599,1750.727418,0.303301,0.282895,1.622269,0.423707,0.077203,0.004516,0.008281,0.27899,0.014865,0.278658,135.7696,130.154794,2.279878,75.82537,618.8
19,2.857818,12609.663496,185.011593,80.159592,0.491498,43.455253,1.45577,1755.147975,0.262701,0.252445,1.429419,0.372957,0.088164,0.005472,0.007266,0.307591,0.014865,0.278658,110.7696,155.154794,2.004878,84.959721,618.8
20,3.723887,11372.6718,179.391913,94.779912,0.725435,44.409321,1.671759,2244.817679,0.259464,0.253063,1.240488,0.323238,0.076231,0.006325,0.006271,0.270799,0.014906,0.376111,86.277597,130.662791,1.982949,93.488838,620.449976
21,3.344156,10063.25426,157.691977,173.079976,0.751605,45.108934,1.49816,2035.310916,0.263526,0.22566,1.645486,0.321617,0.07745,0.006426,0.005358,0.274557,0.016871,0.427944,63.779197,108.164391,2.544406,84.354488,626.925195
22,3.325929,12402.392186,159.15199,149.539989,1.893129,40.118457,1.705776,1808.038978,0.230235,0.258545,1.843676,0.327787,0.104003,0.007603,0.005541,0.313915,0.017118,0.38633,68.279517,87.66471,2.557609,76.031617,633.417039
23,3.70566,10893.842186,208.643993,199.539989,1.881551,34.818457,1.894096,1566.671028,0.228286,0.262564,1.676282,0.283736,0.103418,0.008559,0.00466,0.318872,0.015356,0.393029,96.579581,98.079974,2.31891,67.221443,629.518608
24,3.70566,9791.695954,183.643993,209.15199,1.683301,40.010761,1.894096,1325.303078,0.230657,0.233893,1.494695,0.380158,0.091949,0.009532,0.005713,0.317307,0.013445,0.345243,80.154794,155.154794,2.05997,57.664209,623.542122
25,3.268181,8283.145954,158.643993,184.15199,1.485051,34.710761,1.694096,1083.935128,0.229832,0.287533,1.652829,0.480627,0.091949,0.008517,0.005713,0.390224,0.015271,0.294493,155.154794,137.269994,2.05997,47.514209,618.8
26,3.70566,6774.595954,166.770313,181.650391,1.485051,39.701239,1.494096,1083.935128,0.224473,0.313345,1.845679,0.429877,0.079769,0.008517,0.007583,0.352669,0.013241,0.243743,130.154794,137.269994,1.78497,64.58429,537.6
27,3.70566,7136.346232,219.888317,184.768394,1.485051,44.691716,1.294096,1211.744319,0.183873,0.313345,1.652829,0.379127,0.07855,0.007502,0.008313,0.315114,0.013241,0.234607,154.646796,112.269994,1.78497,54.43429,537.6
28,3.277071,8675.549813,215.895995,160.276392,1.453392,39.499411,1.48648,975.280941,0.222101,0.311566,1.633532,0.424799,0.06637,0.007442,0.009328,0.277559,0.017183,0.380158,129.646796,87.269994,1.50997,44.28429,537.6
29,3.320847,9232.905098,193.397594,137.777991,1.27498,34.72975,1.48648,1851.346219,0.222101,0.281116,1.440682,0.523335,0.05419,0.00726,0.009328,0.270799,0.020568,0.329408,104.646796,87.269994,1.50997,46.921443,618.8
