day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.233295,2270.85001,177.149995,105.549995,1.691009,54.263591,1.089987,406.946317,0.344726,0.288995,1.421385,0.430908,0.066878,0.007642,0.006588,0.245956,0.01523,0.382092,155.154794,155.154794,2.032452,64.865968,618.8
17,2.795815,762.30001,152.149995,127.149995,1.851512,48.963591,1.078307,165.578367,0.304126,0.285948,1.228535,0.380158,0.09099,0.007642,0.006568,0.239196,0.0132,0.331342,130.154794,130.154794,1.757452,75.015968,537.6
18,3.012228,0.0,139.517003,139.517003,1.751332,46.285396,1.173179,43.610391,0.337418,0.285329,1.421385,0.379127,0.10317,0.006627,0.007583,0.201641,0.01117,0.366257,105.154794,105.154794,2.026864,64.865968,537.6
19,3.370663,481.71,135.0,135.0,1.902026,45.327792,1.426267,0.0,0.41373,0.254879,1.421385,0.423178,0.09099,0.005612,0.006568,0.270799,0.01117,0.411078,80.154794,105.154794,2.026864,54.715968,537.6
20,3.659557,0.0,127.017003,127.017003,2.001283,48.935396,2.136003,43.610391,0.488025,0.255498,1.399847,0.466917,0.079058,0.00545,0.006454,0.266604,0.011211,0.412109,68.162791,80.662791,2.032452,63.245085,620.449976
21,3.659557,0.0,127.017003,152.017003,2.001283,59.535396,2.136003,164.294366,0.451488,0.228095,1.226294,0.471995,0.068097,0.006432,0.006556,0.270362,0.011415,0.366438,45.664391,58.164391,2.60997,71.567334,547.375171
22,3.852748,0.0,149.637003,152.017003,2.08057,61.231328,2.6,164.294366,0.458796,0.231798,1.26101,0.481131,0.06907,0.008526,0.005723,0.35147,0.015454,0.324823,25.16471,62.66471,2.659473,73.394464,480.79221
23,3.852748,0.0,137.137003,127.017003,1.9825,63.6,2.8,43.610391,0.464155,0.205367,1.626188,0.48783,0.080666,0.007645,0.00663,0.354234,0.013691,0.280773,23.079974,40.964774,2.646271,64.58429,562.935647
24,4.372175,481.71,120.12,110.0,2.045805,59.992395,2.663864,0.0,0.467274,0.259105,1.833849,0.440978,0.08089,0.006708,0.006708,0.319563,0.011817,0.33542,0.0,30.3848,2.392391,55.21382,487.97189
25,4.372175,1235.985,132.62,122.5,2.045805,67.942395,2.663864,0.0,0.466449,0.228655,1.640999,0.390228,0.079671,0.005693,0.006708,0.282008,0.011452,0.385139,12.5,5.3848,2.386803,74.921055,618.8
26,4.293423,1235.985,107.62,97.5,2.279875,62.642395,2.563864,0.0,0.425849,0.198205,1.448149,0.528264,0.091851,0.006526,0.006574,0.315805,0.009422,0.430811,12.5,0.0,2.350502,83.731229,618.8
27,4.372467,0.0,99.637003,89.517003,2.117445,59.257605,2.5,164.294366,0.425849,0.198205,1.448149,0.619167,0.122983,0.007541,0.007589,0.315805,0.013441,0.481561,25.0,0.0,2.350502,83.731229,618.8
28,4.374794,0.0,99.637003,102.017003,2.117445,58.3,2.536136,43.610391,0.405549,0.236814,1.718127,0.643511,0.116893,0.008941,0.007995,0.334583,0.015964,0.456186,25.0,0.0,3.000822,78.656229,659.4
29,4.73323,481.71,95.12,107.62,2.081625,57.342395,2.5,0.0,0.385249,0.2497,1.981945,0.65975,0.110803,0.008434,0.00832,0.35336,0.020771,0.430811,25.0,0.0,3.336301,78.656229,618.8
