category,node_id,item_id,edge_id,source,payload_json
mrp_safety_policy,M-1810,item:268091,,stocks_mrp_or_override,"{""item_id"": ""item:268091"", ""node_id"": ""M-1810"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,M-1810,item:338928,,stocks_mrp_or_override,"{""item_id"": ""item:338928"", ""node_id"": ""M-1810"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 10.0}"
mrp_safety_policy,M-1810,item:338929,,stocks_mrp_or_override,"{""item_id"": ""item:338929"", ""node_id"": ""M-1810"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 10.0}"
mrp_safety_policy,M-1810,item:426331,,stocks_mrp_or_override,"{""item_id"": ""item:426331"", ""node_id"": ""M-1810"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 7.0}"
mrp_safety_policy,M-1810,item:693055,,stocks_mrp_or_override,"{""item_id"": ""item:693055"", ""node_id"": ""M-1810"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 20.0}"
mrp_safety_policy,SDC-1450,item:021081,,stocks_mrp_or_override,"{""item_id"": ""item:021081"", ""node_id"": ""SDC-1450"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-1450,item:693055,,stocks_mrp_or_override,"{""item_id"": ""item:693055"", ""node_id"": ""SDC-1450"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-1450,item:773474,,stocks_mrp_or_override,"{""item_id"": ""item:773474"", ""node_id"": ""SDC-1450"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0500655A,item:002612,,stocks_mrp_or_override,"{""item_id"": ""item:002612"", ""node_id"": ""SDC-VD0500655A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0505677A,item:099439,,stocks_mrp_or_override,"{""item_id"": ""item:099439"", ""node_id"": ""SDC-VD0505677A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0508918A,item:730384,,stocks_mrp_or_override,"{""item_id"": ""item:730384"", ""node_id"": ""SDC-VD0508918A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0514881A,item:016332,,stocks_mrp_or_override,"{""item_id"": ""item:016332"", ""node_id"": ""SDC-VD0514881A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0518684A,item:001893,,stocks_mrp_or_override,"{""item_id"": ""item:001893"", ""node_id"": ""SDC-VD0518684A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0519670A,item:001848,,stocks_mrp_or_override,"{""item_id"": ""item:001848"", ""node_id"": ""SDC-VD0519670A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0519670A,item:029313,,stocks_mrp_or_override,"{""item_id"": ""item:029313"", ""node_id"": ""SDC-VD0519670A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0520115A,item:708073,,stocks_mrp_or_override,"{""item_id"": ""item:708073"", ""node_id"": ""SDC-VD0520115A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0520132A,item:038005,,stocks_mrp_or_override,"{""item_id"": ""item:038005"", ""node_id"": ""SDC-VD0520132A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0520132A,item:049371,,stocks_mrp_or_override,"{""item_id"": ""item:049371"", ""node_id"": ""SDC-VD0520132A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0525412A,item:333362,,stocks_mrp_or_override,"{""item_id"": ""item:333362"", ""node_id"": ""SDC-VD0525412A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0901566A,item:338928,,stocks_mrp_or_override,"{""item_id"": ""item:338928"", ""node_id"": ""SDC-VD0901566A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0910216A,item:001893,,stocks_mrp_or_override,"{""item_id"": ""item:001893"", ""node_id"": ""SDC-VD0910216A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0910216A,item:002612,,stocks_mrp_or_override,"{""item_id"": ""item:002612"", ""node_id"": ""SDC-VD0910216A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0914320A,item:055703,,stocks_mrp_or_override,"{""item_id"": ""item:055703"", ""node_id"": ""SDC-VD0914320A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0914360C,item:338929,,stocks_mrp_or_override,"{""item_id"": ""item:338929"", ""node_id"": ""SDC-VD0914360C"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0914690A,item:042342,,stocks_mrp_or_override,"{""item_id"": ""item:042342"", ""node_id"": ""SDC-VD0914690A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0949099A,item:021081,,stocks_mrp_or_override,"{""item_id"": ""item:021081"", ""node_id"": ""SDC-VD0949099A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0951020A,item:001757,,stocks_mrp_or_override,"{""item_id"": ""item:001757"", ""node_id"": ""SDC-VD0951020A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0951020A,item:001848,,stocks_mrp_or_override,"{""item_id"": ""item:001848"", ""node_id"": ""SDC-VD0951020A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0951020A,item:007923,,stocks_mrp_or_override,"{""item_id"": ""item:007923"", ""node_id"": ""SDC-VD0951020A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0956464A,item:007923,,stocks_mrp_or_override,"{""item_id"": ""item:007923"", ""node_id"": ""SDC-VD0956464A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0960508A,item:021081,,stocks_mrp_or_override,"{""item_id"": ""item:021081"", ""node_id"": ""SDC-VD0960508A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0964290A,item:055703,,stocks_mrp_or_override,"{""item_id"": ""item:055703"", ""node_id"": ""SDC-VD0964290A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0972460A,item:021081,,stocks_mrp_or_override,"{""item_id"": ""item:021081"", ""node_id"": ""SDC-VD0972460A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0975221A,item:021081,,stocks_mrp_or_override,"{""item_id"": ""item:021081"", ""node_id"": ""SDC-VD0975221A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0989480A,item:426331,,stocks_mrp_or_override,"{""item_id"": ""item:426331"", ""node_id"": ""SDC-VD0989480A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0990780A,item:002612,,stocks_mrp_or_override,"{""item_id"": ""item:002612"", ""node_id"": ""SDC-VD0990780A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD0993480A,item:344135,,stocks_mrp_or_override,"{""item_id"": ""item:344135"", ""node_id"": ""SDC-VD0993480A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD1091642A,item:001893,,stocks_mrp_or_override,"{""item_id"": ""item:001893"", ""node_id"": ""SDC-VD1091642A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD1091642A,item:002612,,stocks_mrp_or_override,"{""item_id"": ""item:002612"", ""node_id"": ""SDC-VD1091642A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD1095770A,item:734545,,stocks_mrp_or_override,"{""item_id"": ""item:734545"", ""node_id"": ""SDC-VD1095770A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
mrp_safety_policy,SDC-VD1096202A,item:039668,,stocks_mrp_or_override,"{""item_id"": ""item:039668"", ""node_id"": ""SDC-VD1096202A"", ""safety_stock_qty"": 0.0, ""safety_time_days"": 0.0}"
opening_open_order_book,C-XXXXX,item:268091,edge:DC-1910_TO_C-XXXXX_268091,mrp_open_orders_reconstruction,"{""arrival_day"": 1, ""bridge_horizon_days"": 2, ""bridge_need_qty"": 3800.0, ""edge_id"": ""edge:DC-1910_TO_C-XXXXX_268091"", ""gap_qty"": 3800.0, ""item_id"": ""item:268091"", ""lead_days"": 2, ""node_id"": ""C-XXXXX"", ""opening_stock_qty"": 0.0, ""order_frequency_days"": 1, ""receipt_qty"": 1900.0, ""release_day_imt"": -1, ""safety_time_days"": 0.0, ""src_node_id"": ""DC-1920"", ""standard_order_qty"": 0.0}"
opening_open_order_book,C-XXXXX,item:268091,edge:DC-1910_TO_C-XXXXX_268091,mrp_open_orders_reconstruction,"{""arrival_day"": 1, ""bridge_horizon_days"": 2, ""bridge_need_qty"": 3800.0, ""edge_id"": ""edge:DC-1910_TO_C-XXXXX_268091"", ""gap_qty"": 3800.0, ""item_id"": ""item:268091"", ""lead_days"": 2, ""node_id"": ""C-XXXXX"", ""opening_stock_qty"": 0.0, ""order_frequency_days"": 1, ""receipt_qty"": 1900.0, ""release_day_imt"": -1, ""safety_time_days"": 0.0, ""src_node_id"": ""DC-1920"", ""standard_order_qty"": 0.0}"
opening_open_order_book,C-XXXXX,item:268967,edge:DC-1910_TO_C-XXXXX_268967,mrp_open_orders_reconstruction,"{""arrival_day"": 1, ""bridge_horizon_days"": 2, ""bridge_need_qty"": 5125.714286, ""edge_id"": ""edge:DC-1910_TO_C-XXXXX_268967"", ""gap_qty"": 5125.714286, ""item_id"": ""item:268967"", ""lead_days"": 2, ""node_id"": ""C-XXXXX"", ""opening_stock_qty"": 0.0, ""order_frequency_days"": 1, ""receipt_qty"": 2562.857143, ""release_day_imt"": -1, ""safety_time_days"": 0.0, ""src_node_id"": ""DC-1920"", ""standard_order_qty"": 0.0}"
opening_open_order_book,C-XXXXX,item:268967,edge:DC-1910_TO_C-XXXXX_268967,mrp_open_orders_reconstruction,"{""arrival_day"": 1, ""bridge_horizon_days"": 2, ""bridge_need_qty"": 5125.714286, ""edge_id"": ""edge:DC-1910_TO_C-XXXXX_268967"", ""gap_qty"": 5125.714286, ""item_id"": ""item:268967"", ""lead_days"": 2, ""node_id"": ""C-XXXXX"", ""opening_stock_qty"": 0.0, ""order_frequency_days"": 1, ""receipt_qty"": 2562.857143, ""release_day_imt"": -1, ""safety_time_days"": 0.0, ""src_node_id"": ""DC-1920"", ""standard_order_qty"": 0.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 130, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -24, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 131, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -23, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 132, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -22, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 133, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -21, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 134, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -20, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 135, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -19, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 136, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -18, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 137, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -17, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 138, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -16, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 139, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -15, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 140, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -14, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 141, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -13, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 142, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -12, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 143, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -11, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 144, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -10, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 145, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -9, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 146, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -8, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
opening_open_order_book,M-1430,item:038005,edge:SDC-VD0520132A_TO_M-1430_038005,mrp_open_orders_reconstruction,"{""arrival_day"": 147, ""bridge_horizon_days"": 174, ""bridge_need_qty"": 468907.920096, ""edge_id"": ""edge:SDC-VD0520132A_TO_M-1430_038005"", ""gap_qty"": 431309.387596, ""item_id"": ""item:038005"", ""lead_days"": 154, ""node_id"": ""M-1430"", ""opening_stock_qty"": 37598.5325, ""order_frequency_days"": 1, ""receipt_qty"": 9802.486082, ""release_day_imt"": -7, ""safety_time_days"": 20.0, ""src_node_id"": ""SDC-VD0520132A"", ""standard_order_qty"": 10000.0}"
