case_id,case_input,case_output_dir,direction,factor_value,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,notes,parameter_group,parameter_key,parameter_label,status,study
stress_supplier_lead_time_node_SDC-VD0901566A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_lead_time_node_SDC-VD0901566A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_lead_time_node_SDC-VD0901566A_stress\simulation_output,stress,1.5,4655962.1578,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4810656.1355,0.959867,18152.25,752.25,1391142.0149,13564408.3382,17400.0,769341.5861,33770742.3662,770134.1804,782876.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720268.2016,10629337.7189,2125867.5438,13538467.5011,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783201.9735,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,ok,stress
stress_supplier_reliability_node_SDC-VD0901566A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_reliability_node_SDC-VD0901566A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_reliability_node_SDC-VD0901566A_stress\simulation_output,stress,0.85,4654863.8847,0.274465,0.156837,0.001896,0.213917,0.352884,728.5,4808851.073,0.959867,18152.25,752.25,1389790.4524,13554558.3825,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720257.3378,10629306.6795,2125861.3359,13528859.3179,0.0,105499.3017,25699.0646,17423.75,786431.0389,687516.2492,2899552.6384,1710.9375,4783188.0058,,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,ok,stress
stress_supplier_stock_node_SDC-VD0993480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_stock_node_SDC-VD0993480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_stock_node_SDC-VD0993480A_stress\simulation_output,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168285.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0993480A,Stock fournisseur SDC-VD0993480A,ok,stress
stress_supplier_capacity_node_SDC-VD0993480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_capacity_node_SDC-VD0993480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_capacity_node_SDC-VD0993480A_stress\simulation_output,stress,0.75,4653575.6757,0.274418,0.15681,0.001911,0.214038,0.352823,728.5,4806956.1902,0.959867,18152.25,752.25,1388649.8274,13556981.514,17400.0,766490.0236,33776288.6552,767282.6179,782653.5307,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.7155,10629353.4728,2125870.6946,13531069.1925,0.0,105499.3017,25912.3215,17423.75,785290.4139,744704.3352,2901715.7197,0.0,4783209.0628,,supplier_capacity_node,supplier_capacity_node::SDC-VD0993480A,Debit fournisseur SDC-VD0993480A,ok,stress
stress_supplier_lead_time_node_SDC-VD0993480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_lead_time_node_SDC-VD0993480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_lead_time_node_SDC-VD0993480A_stress\simulation_output,stress,1.5,4656291.829,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811110.6355,0.959867,18152.25,752.25,1391517.0149,13564426.2814,17400.0,769341.5861,33770742.3662,770134.1804,782768.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.4817,10629355.662,2125871.1324,13538485.4442,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.0479,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A,ok,stress
stress_supplier_reliability_node_SDC-VD0993480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_reliability_node_SDC-VD0993480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_reliability_node_SDC-VD0993480A_stress\simulation_output,stress,0.85,4654693.7991,0.274357,0.156776,0.001912,0.21421,0.352745,728.5,4808668.2605,0.959867,18152.25,752.25,1389809.2024,13559959.4465,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.0309,10629354.374,2125870.8748,13534035.7187,0.0,105499.3017,25923.7278,17423.75,786431.0389,687516.2492,2904681.3447,1710.9375,4783209.4683,,supplier_reliability_node,supplier_reliability_node::SDC-VD0993480A,Fiabilite fournisseur SDC-VD0993480A,ok,stress
stress_supplier_stock_node_SDC-VD0914360C_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_stock_node_SDC-VD0914360C_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_stock_node_SDC-VD0914360C_stress\simulation_output,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168285.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0914360C,Stock fournisseur SDC-VD0914360C,ok,stress
stress_supplier_capacity_node_SDC-VD0914360C_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_capacity_node_SDC-VD0914360C_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_capacity_node_SDC-VD0914360C_stress\simulation_output,stress,0.75,4656325.8818,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1392458.8915,13564414.4417,17400.0,770857.9757,33817514.5723,772174.5472,782645.5726,168240.5218,0.0,0.0,0.0,0.0,0.0,3720270.3378,10629343.8224,2125868.7645,13538473.6046,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783204.7201,,supplier_capacity_node,supplier_capacity_node::SDC-VD0914360C,Debit fournisseur SDC-VD0914360C,ok,stress
stress_supplier_lead_time_node_SDC-VD0914360C_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_lead_time_node_SDC-VD0914360C_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_lead_time_node_SDC-VD0914360C_stress\simulation_output,stress,1.5,4656907.5998,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811862.6355,0.959867,18152.25,752.25,1391548.2649,13564439.5545,17400.0,769341.5861,33770742.3662,770134.1804,782786.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720279.1273,10629368.9352,2125873.787,13538498.7173,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783216.0208,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914360C,Lead time fournisseur SDC-VD0914360C,ok,stress
stress_supplier_reliability_node_SDC-VD0914360C_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_reliability_node_SDC-VD0914360C_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic\cases\stress\stress_supplier_reliability_node_SDC-VD0914360C_stress\simulation_output,stress,0.85,4656508.9299,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811379.1796,0.959867,18152.25,752.25,1391642.5993,13564422.3439,17400.0,770876.8803,33770742.3662,771866.2774,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.1036,10629351.7246,2125870.3449,13538481.5068,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,1535.2941,4783208.2761,,supplier_reliability_node,supplier_reliability_node::SDC-VD0914360C,Fiabilite fournisseur SDC-VD0914360C,ok,stress
