day,campaign_id,node_id,output_item_id,event_type,reason,desired_qty,planned_qty_after_lot_rule,actual_qty,shortfall_vs_desired_qty,shortfall_vs_lot_plan_qty,binding_input_item_id,planned_qty_before,planned_qty_after,campaign_remaining_start_qty,campaign_remaining_end_qty,next_expected_receipt_day,notes
11,CMP-00000018-M-1810-item:268091-D11,M-1810,item:268091,start_campaign,none,6315.058326,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
12,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4840.566231,107800.0,0.0,4840.566231,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
12,CMP-00000019-M-1810-item:268091-D12,M-1810,item:268091,start_campaign,none,6638.407584,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
12,CMP-00000020-SDC-1450-item:773474-D12,SDC-1450,item:773474,start_campaign,none,1961909.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
13,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4542.49692,107800.0,0.0,4542.49692,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
13,CMP-00000021-M-1810-item:268091-D13,M-1810,item:268091,start_campaign,none,6961.722333,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
14,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4244.385098,107800.0,0.0,4244.385098,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
14,CMP-00000022-M-1810-item:268091-D14,M-1810,item:268091,start_campaign,none,7285.030181,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
14,CMP-00000023-SDC-1450-item:773474-D14,SDC-1450,item:773474,start_campaign,none,1965428.2576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
15,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4154.90151,107800.0,0.0,4154.90151,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
15,CMP-00000024-M-1810-item:268091-D15,M-1810,item:268091,start_campaign,none,7841.78971,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
16,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4107.143567,107800.0,0.0,4107.143567,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
16,CMP-00000025-M-1810-item:268091-D16,M-1810,item:268091,start_campaign,none,8445.239575,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
16,CMP-00000026-SDC-1450-item:773474-D16,SDC-1450,item:773474,start_campaign,none,1967680.0576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
17,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4067.730755,107800.0,0.0,4067.730755,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
17,CMP-00000027-M-1810-item:268091-D17,M-1810,item:268091,start_campaign,none,9058.027507,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
18,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4029.986967,107800.0,0.0,4029.986967,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
18,CMP-00000028-M-1810-item:268091-D18,M-1810,item:268091,start_campaign,none,9672.683053,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
18,CMP-00000029-SDC-1450-item:773474-D18,SDC-1450,item:773474,start_campaign,none,1969121.2576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
19,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,3992.576986,107800.0,0.0,3992.576986,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
20,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,3955.233765,107800.0,0.0,3955.233765,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
20,CMP-00000030-M-1810-item:268091-D20,M-1810,item:268091,start_campaign,none,8845.27347,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
20,CMP-00000031-SDC-1450-item:773474-D20,SDC-1450,item:773474,start_campaign,none,1970043.6576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
21,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,3917.903896,107800.0,0.0,3917.903896,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
22,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4026.290984,107800.0,0.0,4026.290984,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
22,CMP-00000032-M-1810-item:268091-D22,M-1810,item:268091,start_campaign,none,9184.653061,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
22,CMP-00000033-SDC-1450-item:773474-D22,SDC-1450,item:773474,start_campaign,none,1970633.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
23,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4163.821462,107800.0,0.0,4163.821462,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
24,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4307.180619,107800.0,0.0,4307.180619,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
24,CMP-00000034-SDC-1450-item:773474-D24,SDC-1450,item:773474,start_campaign,none,1971011.6576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
25,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4451.705512,107800.0,0.0,4451.705512,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
26,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4596.463551,107800.0,0.0,4596.463551,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
26,CMP-00000035-SDC-1450-item:773474-D26,SDC-1450,item:773474,start_campaign,none,1971253.2576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
27,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4741.26822,107800.0,0.0,4741.26822,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
28,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4886.082215,107800.0,0.0,4886.082215,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
28,CMP-00000036-SDC-1450-item:773474-D28,SDC-1450,item:773474,start_campaign,none,1971408.0576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
29,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4790.767463,107800.0,0.0,4790.767463,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
30,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4647.426962,107800.0,0.0,4647.426962,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
30,CMP-00000037-SDC-1450-item:773474-D30,SDC-1450,item:773474,start_campaign,none,1971507.0576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
31,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4494.481311,107800.0,0.0,4494.481311,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
32,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4339.614629,107800.0,0.0,4339.614629,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
32,CMP-00000038-SDC-1450-item:773474-D32,SDC-1450,item:773474,start_campaign,none,1971570.4576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
33,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4184.363742,107800.0,0.0,4184.363742,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
34,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4029.036014,107800.0,0.0,4029.036014,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
34,CMP-00000039-SDC-1450-item:773474-D34,SDC-1450,item:773474,start_campaign,none,1971610.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
35,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,3873.692917,107800.0,0.0,3873.692917,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
36,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4187.456951,107800.0,0.0,4187.456951,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
36,CMP-00000040-SDC-1450-item:773474-D36,SDC-1450,item:773474,start_campaign,none,1971636.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
37,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4595.042411,107800.0,0.0,4595.042411,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
38,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,5021.392156,107800.0,0.0,5021.392156,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
38,CMP-00000041-SDC-1450-item:773474-D38,SDC-1450,item:773474,start_campaign,none,1971653.4576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
39,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,5451.494758,107800.0,0.0,5451.494758,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
40,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,5882.347931,107800.0,0.0,5882.347931,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
40,CMP-00000042-SDC-1450-item:773474-D40,SDC-1450,item:773474,start_campaign,none,1971664.0576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
41,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,6313.351219,107800.0,0.0,6313.351219,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
42,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,6744.384529,107800.0,0.0,6744.384529,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
42,CMP-00000043-SDC-1450-item:773474-D42,SDC-1450,item:773474,start_campaign,none,1971670.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
43,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,6559.472824,107800.0,0.0,6559.472824,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
44,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,6251.372116,107800.0,0.0,6251.372116,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
44,CMP-00000044-SDC-1450-item:773474-D44,SDC-1450,item:773474,start_campaign,none,1971675.2576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
45,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,5918.633607,107800.0,0.0,5918.633607,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
46,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,5580.967538,107800.0,0.0,5580.967538,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
46,CMP-00000045-SDC-1450-item:773474-D46,SDC-1450,item:773474,start_campaign,none,1971678.0576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
47,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,5242.315957,107800.0,0.0,5242.315957,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
48,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4903.467273,107800.0,0.0,4903.467273,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
48,CMP-00000046-SDC-1450-item:773474-D48,SDC-1450,item:773474,start_campaign,none,1971679.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
49,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4564.579169,107800.0,0.0,4564.579169,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
50,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,4734.385222,107800.0,0.0,4734.385222,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
50,CMP-00000047-SDC-1450-item:773474-D50,SDC-1450,item:773474,start_campaign,none,1971681.0576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
51,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,5005.930106,107800.0,0.0,5005.930106,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
52,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,5297.822756,107800.0,0.0,5297.822756,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
52,CMP-00000048-SDC-1450-item:773474-D52,SDC-1450,item:773474,start_campaign,none,1971681.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
53,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,5593.78496,107800.0,0.0,5593.78496,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
53,CMP-00000049-M-1810-item:268091-D53,M-1810,item:268091,start_campaign,none,11097.110204,14400.0,14400.0,0.0,0.0,,14400.0,0.0,14400.0,0.0,,lot_policy_enabled
54,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,5890.561074,107800.0,0.0,5890.561074,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
54,CMP-00000050-SDC-1450-item:773474-D54,SDC-1450,item:773474,start_campaign,none,1971682.2576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
55,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,6187.49997,107800.0,0.0,6187.49997,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
56,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,6484.471423,107800.0,0.0,6484.471423,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
56,CMP-00000051-SDC-1450-item:773474-D56,SDC-1450,item:773474,start_campaign,none,1971682.6576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
57,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,delay_input_shortage,input_shortage,6254.412652,107800.0,0.0,6254.412652,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,58,lot_policy_enabled
58,CMP-00000005-M-1430-item:268967-D3,M-1430,item:268967,run_campaign_complete,none,5918.947837,107800.0,107800.0,0.0,0.0,,107800.0,0.0,107800.0,0.0,,lot_policy_enabled
58,CMP-00000052-SDC-1450-item:773474-D58,SDC-1450,item:773474,start_campaign,none,1971682.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
59,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,5562.401812,107800.0,0.0,5562.401812,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,63,lot_policy_enabled
60,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,5201.639546,107800.0,0.0,5201.639546,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,63,lot_policy_enabled
60,CMP-00000054-SDC-1450-item:773474-D60,SDC-1450,item:773474,start_campaign,none,1971682.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
61,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,4840.034032,107800.0,0.0,4840.034032,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,63,lot_policy_enabled
62,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,4478.259868,107800.0,0.0,4478.259868,107800.0,item:333362,107800.0,107800.0,107800.0,107800.0,63,lot_policy_enabled
63,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,4116.451974,107800.0,0.0,4116.451974,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
64,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,4290.359782,107800.0,0.0,4290.359782,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
64,CMP-00000055-SDC-1450-item:773474-D64,SDC-1450,item:773474,start_campaign,none,2053602.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
65,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,4571.410732,107800.0,0.0,4571.410732,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
66,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,4873.89031,107800.0,0.0,4873.89031,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
66,CMP-00000056-SDC-1450-item:773474-D66,SDC-1450,item:773474,start_campaign,none,2024111.6576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
67,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,5180.655613,107800.0,0.0,5180.655613,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
68,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,5488.278061,107800.0,0.0,5488.278061,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
68,CMP-00000057-SDC-1450-item:773474-D68,SDC-1450,item:773474,start_campaign,none,2005237.2576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
69,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,5796.071939,107800.0,0.0,5796.071939,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
70,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,6103.900102,107800.0,0.0,6103.900102,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
70,CMP-00000058-SDC-1450-item:773474-D70,SDC-1450,item:773474,start_campaign,none,1993157.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
71,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,5993.531041,107800.0,0.0,5993.531041,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
72,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,5799.522535,107800.0,0.0,5799.522535,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
72,CMP-00000059-SDC-1450-item:773474-D72,SDC-1450,item:773474,start_campaign,none,1985426.8576,3200000.0,3200000.0,0.0,0.0,,3200000.0,0.0,3200000.0,0.0,,lot_policy_enabled
73,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,5588.78614,107800.0,0.0,5588.78614,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
74,CMP-00000053-M-1430-item:268967-D59,M-1430,item:268967,delay_input_shortage,input_shortage,5374.704167,107800.0,0.0,5374.704167,107800.0,item:730384,107800.0,107800.0,107800.0,107800.0,,lot_policy_enabled
