day,src_node_id,dst_node_id,item_id,shipped_qty,pulled_qty,lead_days,arrival_day,reliability,uom
0,SDC-VD0914690A,M-1430,item:042342,165014.949637,165014.949637,26,26,1.0,UN
0,SDC-VD0525412A,M-1430,item:333362,2734.66159,2734.66159,42,42,1.0,UN
0,SDC-VD0993480A,M-1430,item:344135,2734.66159,2734.66159,48,48,1.0,UN
0,SDC-VD0520115A,M-1430,item:708073,21.685866,21.685866,51,51,1.0,KG
0,SDC-VD0508918A,M-1430,item:730384,579.748257,579.748257,82,82,1.0,M
0,SDC-VD1095770A,M-1430,item:734545,21.877293,21.877293,20,20,1.0,UN
0,SDC-1450,M-1430,item:773474,26402.386473,26402.386473,9,9,1.0,G
0,SDC-VD0951020A,M-1810,item:001757,5.693048,5.693048,168,168,1.0,KG
0,SDC-VD0519670A,M-1810,item:001848,2.98885,2.98885,19,19,1.0,KG
0,SDC-VD0951020A,M-1810,item:001848,1.280936,1.280936,72,72,1.0,KG
0,SDC-VD0910216A,M-1810,item:001893,18.929386,18.929386,52,52,1.0,KG
0,SDC-VD1091642A,M-1810,item:001893,5.408396,5.408396,20,20,1.0,KG
0,SDC-VD0518684A,M-1810,item:001893,2.704198,2.704198,38,38,1.0,KG
0,SDC-VD0910216A,M-1810,item:002612,4.981417,4.981417,36,36,1.0,KG
0,SDC-VD0990780A,M-1810,item:002612,1.423262,1.423262,23,23,1.0,KG
0,SDC-VD1091642A,M-1810,item:002612,0.355816,0.355816,29,29,1.0,KG
0,SDC-VD0500655A,M-1810,item:002612,0.355816,0.355816,44,44,1.0,KG
0,SDC-VD0514881A,M-1810,item:016332,1.707915,1.707915,74,74,1.0,KG
0,SDC-VD0519670A,M-1810,item:029313,0.142326,0.142326,39,39,1.0,KG
0,SDC-VD1096202A,M-1810,item:039668,0.142326,0.142326,42,42,1.0,KG
0,SDC-VD0914320A,M-1810,item:055703,0.199257,0.199257,28,28,1.0,KG
0,SDC-VD0964290A,M-1810,item:055703,0.085396,0.085396,37,37,1.0,KG
0,SDC-VD0505677A,M-1810,item:099439,7.11631,7.11631,31,31,1.0,KG
0,SDC-VD0901566A,M-1810,item:338928,10000.0,10000.0,48,48,1.0,UN
0,SDC-VD0914360C,M-1810,item:338929,3505.571651,3505.571651,27,27,1.0,UN
