supplier_id,supplier_name,item_id,dst_node_id,edge_id,uom,input_initial_stock_qty,simulated_opening_stock_qty,base_stock_qty,min_stock_end_of_day,avg_stock_end_of_day,final_stock_end_of_day,neutral_opening_stock_floor_qty,neutral_opening_stock_reducible_qty,neutral_opening_stock_scale,nominal_capacity_qty_per_day,effective_capacity_qty_per_day,capacity_basis,applied_capacity_scale,explicit_capacity_qty_per_day,process_capacity_qty_per_day,downstream_requirement_qty_per_day,downstream_signal_qty_per_day,external_procurement_daily_need_qty,external_procurement_nominal_capacity_qty_per_day,external_procurement_target_utilization,external_procurement_capacity_profile,external_procurement_capacity_basis,external_procurement_lead_days,external_procurement_pipeline_target_qty,external_procurement_initial_pipeline_seed_qty,avg_capacity_utilization,max_capacity_utilization,capacity_active_days,max_capacity_used_qty_per_day,neutral_capacity_floor_qty_per_day,industrial_capacity_target_utilization,industrial_capacity_profile,industrial_nominal_capacity_qty_per_day,industrial_peak_utilization_if_nominal,current_capacity_headroom_vs_industrial_nominal,tested_capacity_floor_qty_per_day,tested_capacity_floor_factor,neutral_capacity_scale_if_nominal,current_capacity_headroom_factor,current_capacity_headroom_vs_tested_floor,capacity_floor_basis,planned_lead_time_days,lead_time_type,lead_time_stages,lead_time_source,lead_time_is_default,lead_reference_days,lead_cover_days,delay_step_limit,nominal_reliability_otif,reliability_source,standard_order_qty,standard_order_uom,mrp_share,mrp_rank,unit_purchase_cost,unit_transport_cost,total_shipped_qty,total_pulled_qty,shipment_rows,first_shipment_day,last_shipment_day
SDC-VD0525412A,Supplier of Packaging - VD0525412A,item:333362,M-1430,edge:SDC-VD0525412A_TO_M-1430_333362,UN,180.0,4312000.0,180.0,3296000.0,10019013.69863,9993000.0,1016000.0,3296000.0,0.235622,1560000.0,1560000.0,supplier_capacity_override_from_csv,1.0,0.0,0.0,154000.0,107800.0,154000.0,205333.333333,0.75,packaging_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,60.0,9240000.0,9240000.0,0.002873,0.75,65,1170000.0,1170000.0,0.75,packaging_qualified_pharma,1560000.0,0.75,1.0,1560000.0,1.333333,1.0,1.333333,1.0,supplier_capacity_override_from_csv,60.0,erlang_pipeline,4,case_data_fia,False,60,72,120,1.0,service_level.otif,5000.0,UN,1.0,1,0.27321,0.06942,8809000.0,8809000.0,1480,-6,1881
SDC-VD0901566A,Supplier of Packaging - VD0901566A,item:338928,M-1810,edge:SDC-VD0901566A_TO_M-1810_338928,UN,180.0,5699400.0,180.0,5073350.0,15570911.835616,13823350.0,626050.0,5073350.0,0.109845,1533333.333333,1533333.333333,supplier_capacity_override_from_csv,1.0,1000000.0,0.0,203550.0,14400.0,203550.0,271400.0,0.75,packaging_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,70.0,14248500.0,14248500.0,0.006263,0.75,202,1150000.0,1150000.0,0.75,packaging_qualified_pharma,1533333.333333,0.75,1.0,1533333.333333,1.333333,1.0,1.333333,1.0,supplier_capacity_override_from_csv,70.0,erlang_pipeline,4,case_data_fia,False,70,84,140,1.0,service_level.otif,25000.0,UN,1.0,1,0.14131,0.13994,17890033.0,17890033.0,704,-62,1900
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:001893,M-1810,edge:SDC-VD0910216A_TO_M-1810_001893,KG,180.0,23920.0,180.0,0.0,23462.251548,28141.176471,23920.0,0.0,1.0,34171.428571,34171.428571,supplier_capacity_override_from_csv,1.0,0.0,0.0,1570.1847,111.0816,703.529412,1005.042017,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,28.0,19698.823529,19698.823529,0.001151,0.7,3,23920.0,23920.0,0.7,raw_material_qualified_pharma,34171.428571,0.7,1.0,34171.428571,1.428571,1.0,1.428571,1.0,supplier_capacity_override_from_csv,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,23920.0,KG,0.7,1,4.64,0.06348,71760.0,71760.0,3,0,1417
SDC-VD0910216A,Supplier of Raw Materials - VD0910216A,item:002612,M-1810,edge:SDC-VD0910216A_TO_M-1810_002612,KG,180.0,22500.0,180.0,535.714286,22247.344143,22500.0,21964.285714,535.714286,0.97619,32142.857143,32142.857143,supplier_capacity_override_from_csv,1.0,0.0,0.0,413.2065,29.232,535.714286,765.306122,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,35.0,18750.0,18750.0,0.000384,0.7,1,22500.0,22500.0,0.7,raw_material_qualified_pharma,32142.857143,0.7,1.0,32142.857143,1.428571,1.0,1.428571,1.0,supplier_capacity_override_from_csv,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,22500.0,KG,0.7,1,0.82,0.06348,67500.0,67500.0,3,-16,0
SDC-VD0914320A,Supplier of Raw Materials - VD0914320A,item:055703,M-1810,edge:SDC-VD0914320A_TO_M-1810_055703,KG,180.0,300.0,180.0,0.0,299.903357,329.67033,300.0,0.0,1.0,428.571429,428.571429,supplier_capacity_override_from_csv,1.0,0.0,0.0,16.52826,1.16928,11.538462,16.483516,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,21.0,242.307692,242.307692,0.000767,0.7,2,300.0,300.0,0.7,raw_material_qualified_pharma,428.571429,0.7,1.0,428.571429,1.428571,1.0,1.428571,1.0,supplier_capacity_override_from_csv,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,300.0,KG,0.7,1,20.35,0.05086,900.0,900.0,3,-5,1354
SDC-VD0914360C,Supplier of Packaging - VD0914360C,item:338929,M-1810,edge:SDC-VD0914360C_TO_M-1810_338929,UN,180.0,5699400.0,180.0,3500.0,10119617.69863,9973950.0,5695900.0,3500.0,0.999386,326666.666666,326666.666666,supplier_capacity_override_from_csv,1.0,0.0,0.0,203550.0,14400.0,203550.0,271400.0,0.75,packaging_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,42.0,8549100.0,8549100.0,0.044627,0.994898,207,325000.0,325000.0,0.75,packaging_qualified_pharma,433333.333333,0.75,0.753846,326666.666666,1.005128,1.0,1.005128,1.0,supplier_capacity_override_from_csv,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,5000.0,UN,1.0,1,0.21585,0.07228,26662600.0,26662600.0,4641,-34,1813
SDC-VD0914690A,Supplier of Raw Materials - VD0914690A,item:042342,M-1430,edge:SDC-VD0914690A_TO_M-1430_042342,UN,180.0,185853360.0,180.0,2414052.0,252469804.655342,192772824.0,183439308.0,2414052.0,0.987011,42857142.857143,42857142.857143,supplier_capacity_override_from_csv,1.0,0.0,0.0,9292668.0,6504867.6,9292668.0,13275240.0,0.7,supplier_material_default_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,21.0,195146028.0,195146028.0,0.007671,0.7,20,30000000.0,30000000.0,0.7,supplier_material_default_pharma,42857142.857143,0.7,1.0,42857142.857143,1.428571,1.0,1.428571,1.0,supplier_capacity_override_from_csv,21.0,erlang_pipeline,4,case_data_fia,False,21,26,42,1.0,service_level.otif,30000000.0,UN,1.0,1,0.00221,0.09302,660000000.0,660000000.0,22,-5,1797
SDC-VD0949099A,Supplier of Raw Materials - VD0949099A,item:021081,SDC-1450,edge:SDC-VD0949099A_TO_SDC-1450_021081,KG,180.0,20000.0,180.0,20138.888889,38699.683878,41794.871795,0.0,20000.0,0.0,213.675214,213.675214,supplier_capacity_override_from_csv,1.0,0.0,0.0,0.0,0.0,138.888889,213.675214,0.65,raw_material_high_lead_qualified,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,120.0,16666.666667,16666.666667,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,213.675214,0.0,0.0,,1.0,supplier_capacity_override_from_csv,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.7,1,12.1,1.71616,300000.0,300000.0,8,-114,4
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001757,M-1810,edge:SDC-VD0951020A_TO_M-1810_001757,KG,180.0,9255.8256,180.0,23.3024,30038.136558,30714.694,9232.5232,23.3024,0.997482,1571.428571,1571.428571,supplier_capacity_override_from_csv,1.0,0.0,0.0,330.5652,23.3856,330.5652,472.236,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,84.0,27767.4768,27767.4768,0.012902,0.7,100,1100.0,1100.0,0.7,raw_material_qualified_pharma,1571.428571,0.7,1.0,1571.428571,1.428571,1.0,1.428571,1.0,supplier_capacity_override_from_csv,84.0,erlang_pipeline,4,case_data_fia,False,84,101,168,1.0,service_level.otif,100.0,KG,1.0,1,5.43,0.1314,45000.0,45000.0,373,-75,1102
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:001848,M-1810,edge:SDC-VD0951020A_TO_M-1810_001848,KG,180.0,6000.0,180.0,297.50868,8982.899591,9371.52342,5702.49132,297.50868,0.950415,8571.428571,8571.428571,supplier_capacity_override_from_csv,1.0,0.0,0.0,247.9239,17.5392,148.75434,212.5062,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,56.0,8330.24304,8330.24304,0.000767,0.7,2,6000.0,6000.0,0.7,raw_material_qualified_pharma,8571.428571,0.7,1.0,8571.428571,1.428571,1.0,1.428571,1.0,supplier_capacity_override_from_csv,56.0,erlang_pipeline,4,case_data_fia,False,56,68,112,1.0,service_level.otif,6000.0,KG,0.3,2,1.58,0.1314,18000.0,18000.0,3,-6,1544
SDC-VD0951020A,Supplier of Raw Materials - VD0951020A,item:007923,M-1810,edge:SDC-VD0951020A_TO_M-1810_007923,KG,180.0,4627.9128,180.0,1690.318663,3640.548996,1983.391193,2937.594137,1690.318663,0.634756,139.253851,139.253851,supplier_capacity_override_from_csv,1.0,0.0,0.0,661.1304,46.7712,198.339119,283.341599,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,3.0,595.017358,595.017358,0.03892,0.719191,389,100.150156,100.150156,0.7,raw_material_qualified_pharma,143.071651,0.7,0.973315,139.253851,1.390451,1.0,1.390451,1.0,supplier_capacity_override_from_csv,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.3,2,2.18,0.1314,9891.037974,9891.037974,389,0,1815
SDC-VD0956464A,Supplier of Raw Materials - VD0956464A,item:007923,M-1810,edge:SDC-VD0956464A_TO_M-1810_007923,KG,180.0,4627.9128,180.0,3944.076905,5057.478841,4627.912807,683.835895,3944.076905,0.147763,324.925654,324.925654,supplier_capacity_override_from_csv,1.0,0.0,0.0,661.1304,46.7712,462.791281,661.130401,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,3.0,1388.373842,1388.373842,0.03892,0.719191,389,233.683697,233.683697,0.7,raw_material_qualified_pharma,333.833853,0.7,0.973315,324.925654,1.390451,1.0,1.390451,1.0,supplier_capacity_override_from_csv,3.0,erlang_pipeline,4,simulation_prep_assumption,False,3,4,21,1.0,service_level.otif,0.0,KG,0.7,1,1.82,0.116,42219.088618,42219.088618,390,0,1815
SDC-VD0960508A,Supplier of Raw Materials - VD0960508A,item:021081,SDC-1450,edge:SDC-VD0960508A_TO_SDC-1450_021081,KG,180.0,20000.0,180.0,20138.888889,38699.683878,41794.871795,0.0,20000.0,0.0,213.675214,213.675214,supplier_capacity_override_from_csv,1.0,0.0,0.0,0.0,0.0,138.888889,213.675214,0.65,raw_material_high_lead_qualified,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,120.0,16666.666667,16666.666667,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,213.675214,0.0,0.0,,1.0,supplier_capacity_override_from_csv,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.2,2,12.1,1.71616,820000.0,820000.0,9,-114,19
SDC-VD0964290A,Supplier of Raw Materials - VD0964290A,item:055703,M-1810,edge:SDC-VD0964290A_TO_M-1810_055703,KG,180.0,300.0,180.0,16.52826,390.675418,404.94237,283.47174,16.52826,0.944906,428.571429,428.571429,supplier_capacity_override_from_csv,1.0,0.0,0.0,16.52826,1.16928,8.26413,11.8059,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,42.0,347.09346,347.09346,0.000767,0.7,2,300.0,300.0,0.7,raw_material_qualified_pharma,428.571429,0.7,1.0,428.571429,1.428571,1.0,1.428571,1.0,supplier_capacity_override_from_csv,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,300.0,KG,0.3,2,49.2,0.13108,600.0,600.0,2,1,1355
SDC-VD0972460A,Supplier of Raw Materials - VD0972460A,item:021081,SDC-1450,edge:SDC-VD0972460A_TO_SDC-1450_021081,KG,180.0,20000.0,180.0,20138.888889,38699.683878,41794.871795,0.0,20000.0,0.0,213.675214,213.675214,supplier_capacity_override_from_csv,1.0,0.0,0.0,0.0,0.0,138.888889,213.675214,0.65,raw_material_high_lead_qualified,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,120.0,16666.666667,16666.666667,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,213.675214,0.0,0.0,,1.0,supplier_capacity_override_from_csv,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,3,12.15,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0975221A,Supplier of Raw Materials - VD0975221A,item:021081,SDC-1450,edge:SDC-VD0975221A_TO_SDC-1450_021081,KG,180.0,20000.0,180.0,20138.888889,38699.683878,41794.871795,0.0,20000.0,0.0,213.675214,213.675214,supplier_capacity_override_from_csv,1.0,0.0,0.0,0.0,0.0,138.888889,213.675214,0.65,raw_material_high_lead_qualified,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,120.0,16666.666667,16666.666667,0.0,0.0,0,0.0,0.0,0.65,raw_material_high_lead_qualified,0.0,0.0,,213.675214,0.0,0.0,,1.0,supplier_capacity_override_from_csv,120.0,erlang_pipeline,4,case_data_fia,False,120,144,240,1.0,service_level.otif,20000.0,KG,0.05,4,15.0,1.71616,100000.0,100000.0,3,-107,-58
SDC-VD0989480A,Supplier of Packaging - VD0989480A,item:426331,M-1810,edge:SDC-VD0989480A_TO_M-1810_426331,UN,180.0,53737.2,180.0,279.15,74894.850384,78366.75,53458.05,279.15,0.994805,25600.0,25600.0,supplier_capacity_override_from_csv,1.0,0.0,0.0,2239.05,158.4,2239.05,2985.4,0.75,packaging_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,28.0,62693.4,62693.4,0.00411,0.75,10,19200.0,19200.0,0.75,packaging_qualified_pharma,25600.0,0.75,1.0,25600.0,1.333333,1.0,1.333333,1.0,supplier_capacity_override_from_csv,28.0,erlang_pipeline,4,case_data_fia,False,28,34,56,1.0,service_level.otif,19200.0,UN,1.0,1,0.50393,0.07296,211200.0,211200.0,11,0,1450
SDC-VD0990780A,Supplier of Raw Materials - VD0990780A,item:002612,M-1810,edge:SDC-VD0990780A_TO_M-1810_002612,KG,180.0,23750.0,180.0,1130.952381,23494.152456,23750.0,22619.047619,1130.952381,0.952381,33928.571429,33928.571429,supplier_capacity_override_from_csv,1.0,0.0,0.0,413.2065,29.232,565.47619,807.823129,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,35.0,19791.666667,19791.666667,0.000384,0.7,1,23750.0,23750.0,0.7,raw_material_qualified_pharma,33928.571429,0.7,1.0,33928.571429,1.428571,1.0,1.428571,1.0,supplier_capacity_override_from_csv,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,23750.0,KG,0.2,2,1.295,0.11678,23750.0,23750.0,1,1,1
SDC-VD0993480A,Supplier of Packaging - VD0993480A,item:344135,M-1430,edge:SDC-VD0993480A_TO_M-1430_344135,UN,180.0,4312000.0,180.0,26000.0,6241811.506849,6228000.0,4286000.0,26000.0,0.99397,5920000.0,5920000.0,supplier_capacity_override_from_csv,1.0,0.0,0.0,154000.0,107800.0,154000.0,205333.333333,0.75,packaging_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,35.0,5390000.0,5390000.0,0.001122,0.75,65,4440000.0,4440000.0,0.75,packaging_qualified_pharma,5920000.0,0.75,1.0,5920000.0,1.333333,1.0,1.333333,1.0,supplier_capacity_override_from_csv,35.0,erlang_pipeline,4,case_data_fia,False,35,42,70,1.0,service_level.otif,120000.0,UN,1.0,1,0.00403,0.065,12120000.0,12120000.0,101,0,1810
SDC-VD1091642A,Supplier of Raw Materials - VD1091642A,item:001893,M-1810,edge:SDC-VD1091642A_TO_M-1810_001893,KG,180.0,20900.0,180.0,970.625857,22817.922493,23780.3335,19929.374143,970.625857,0.953559,29857.142857,29857.142857,supplier_capacity_override_from_csv,1.0,0.0,0.0,1570.1847,111.0816,485.312929,693.304184,0.7,raw_material_qualified_pharma,max_downstream_pull_or_lot_over_logistic_cover_div_target_utilization,42.0,20383.143,20383.143,0.000767,0.7,2,20900.0,20900.0,0.7,raw_material_qualified_pharma,29857.142857,0.7,1.0,29857.142857,1.428571,1.0,1.428571,1.0,supplier_capacity_override_from_csv,42.0,erlang_pipeline,4,case_data_fia,False,42,51,84,1.0,service_level.otif,20900.0,KG,0.2,2,5.105,0.14454,41800.0,41800.0,2,1,1424
