month_index,material,inbound_transport,energy,storage,outbound_transport,backlog_penalty,adaptation_capex,total,policy_label
66,1263.8537030280088,64.00206628774107,23.405095674709393,16.905078072447193,132.79657165551401,44.922928177687105,59.4,1671.2854428961077,Baseline degradee
67,1435.8101254691205,81.46778122671401,23.890800926795418,22.008825425235347,129.0334641778891,43.6369316042847,59.4,1862.2479288300392,Baseline degradee
68,1149.5626457540618,63.803188614980385,20.279319608059584,23.75844300888064,128.59445636575677,0.0,59.4,1513.3980533517392,Baseline degradee
69,1029.6791798860454,57.05111664608273,16.278216761611144,24.248669044939476,114.02301822985656,0.0,59.4,1369.6802005685356,Baseline degradee
70,1124.47673427669,67.44993646529332,16.19256320018509,20.171585740555862,112.89953242429227,0.0,59.4,1470.5903521070168,Baseline degradee
71,1133.9004644198442,67.19780073937521,17.829267943927572,17.20730134221661,115.33725865413045,0.0,59.4,1481.8720930994941,Baseline degradee
72,990.9079265371221,49.969277888449604,19.362545025188542,13.014357017760144,119.80495761338561,0.0,59.4,1324.459064081906,Baseline degradee
73,1048.2400211893887,53.4539937563927,20.77333628141921,16.24791854083716,125.15766063202675,0.0,59.4,1396.2729304000648,Baseline degradee
74,1237.3359351048862,70.99000960070869,21.131758527496405,15.649833632612994,130.01291444056145,0.0,59.4,1608.5204513062658,Baseline degradee
75,1105.1104688307826,55.56332440376331,20.526110511814444,15.393238380613493,133.12119364702153,0.0,59.4,1464.1143357739954,Baseline degradee
76,1063.818069584372,53.43457509738881,18.235476434113952,11.52763465321887,133.70079623255896,0.0,59.4,1416.116552001653,Baseline degradee
77,1248.6453133659254,62.628564997932436,20.707913281072056,16.799934303219786,128.0412747784537,43.172827735624786,59.4,1656.3958284622283,Baseline degradee
78,1507.9286023214013,83.72731330676453,24.326896225191668,22.217051411843244,135.46963837995355,45.663958202791655,59.4,1956.7334598479458,Baseline degradee
79,1342.5979628417008,72.78658441128567,40.9824707264513,28.973973956974007,125.45092078724984,76.00381666645113,59.4,1825.1957293901128,Baseline degradee
80,1074.049690823544,56.604672548402206,41.00811519532697,26.871981856198104,132.2562328525921,34.347811251541756,59.4,1504.5385045276055,Baseline degradee
81,1228.6173902787696,71.8934195028224,18.0185250253195,24.41002155731368,124.7703488887826,0.0,59.4,1608.1097052530079,Baseline degradee
82,1160.6689052451761,68.53613569619509,16.701281282596856,19.908822623549735,115.20211136933878,0.0,59.4,1522.4172562168567,Baseline degradee
83,1174.464947677337,68.7270761909478,18.367660271497577,17.055242538128308,117.64429983659738,0.0,59.4,1538.6592265145082,Baseline degradee
84,1024.9437876282082,51.0813478492373,19.934784784562385,13.10487968342455,122.11994730387876,0.0,59.4,1374.5847472493112,Baseline degradee
85,1087.4366556481348,55.012371012639754,21.372260410473572,16.45321002788523,127.482116847009,0.0,59.4,1452.1566139461422,Baseline degradee
86,1271.5929180832004,71.72098296498038,21.73046714442286,15.850219020358287,132.34598019106755,0.0,59.4,1658.6405674040295,Baseline degradee
87,1141.022688190423,56.701794095499494,21.107709893390837,15.5821145829558,135.4598665681592,0.0,59.4,1516.2741733304285,Baseline degradee
88,1087.5298342752383,53.991484515023906,18.575382603757898,11.728056018266399,136.0407330647573,0.0,59.4,1455.2654904770438,Baseline degradee
89,1139.1839304877,56.50153560541539,19.4183886279989,16.374554628293595,134.91724655585293,0.0,59.4,1514.7956559052611,Baseline degradee
90,1289.1302168001562,73.31344355717869,21.077691736636492,17.134716933516287,131.97468498709674,0.0,59.4,1682.0307540145845,Baseline degradee
91,1073.1940400052129,53.12653616042086,21.227591842242933,17.749705563662747,127.43675562927821,0.0,59.4,1443.1346292008175,Baseline degradee
92,1034.5007580118752,51.16212718440624,19.462060611243725,13.782904333136141,122.51637290804129,0.0,59.4,1392.8242230487028,Baseline degradee
93,1006.5345611368095,49.73152051510183,17.028960939728005,13.66279703054151,118.63872533693429,0.0,59.4,1357.9965649591154,Baseline degradee
94,998.1622074113296,49.27086285328198,17.03968767159805,13.510116128788534,117.5119249171408,0.0,59.4,1348.894798982139,Baseline degradee
95,1020.1561459662483,50.3086225021137,18.737203229619517,13.035964372758713,119.95857562181989,0.0,59.4,1376.5965116925604,Baseline degradee
96,1059.5423169692078,52.20132680619086,20.642179276273946,16.296288478752054,124.44217159712743,0.0,59.4,1428.5242831275523,Baseline degradee
97,1274.5413646130596,71.55851057031795,21.88029706470356,15.393306953444924,129.81380766474678,0.0,59.4,1669.587286866273,Baseline degradee
98,1149.4827743574576,56.5252900040527,22.245554127764038,14.790286267240251,134.68628054432918,0.0,59.4,1535.130185300844,Baseline degradee
99,1055.311865017865,51.84546641988686,19.23635195246053,10.739121525403256,137.80577409205245,0.0,59.4,1433.3385790076684,Baseline degradee
100,1183.865813643073,58.10624330538808,20.229044483833018,15.040934641686006,138.38790449971114,0.0,59.4,1575.029940573691,Baseline degradee
101,1360.017741524102,76.31033721341608,19.92920625231275,15.596058994206988,137.26276068369214,0.0,59.4,1769.51610466773,Baseline degradee
102,1147.6359447811033,56.22213340595511,21.6151489206809,16.36512361583895,134.31542525693874,0.0,59.4,1537.553775980517,Baseline degradee
103,1108.4791668067728,54.25293240625245,21.573247556877156,12.104412378891372,129.7699901082264,0.0,59.4,1488.5797492570202,Baseline degradee
104,1069.1926558309135,52.281117709520124,19.94978532471519,12.185583910967962,124.84144865212215,0.0,59.4,1441.850591428239,Baseline degradee
105,1040.8457068972084,50.84744990061294,17.496794532621053,12.371529423342754,120.95743079460654,0.0,59.4,1406.9189115483919,Baseline degradee
106,1089.3070058204264,79.60634194606723,18.987988939875436,14.518758465142074,113.07887952159662,155.43886192468617,59.4,1636.337836617794,Baseline degradee
107,1338.6137830328541,98.49228434506341,33.543034106315375,18.70308563406764,151.71294943916203,208.3362188761896,59.4,2015.8013554336524,Baseline degradee
108,1557.5529357334658,83.61464634017007,36.963539132393166,18.16338993598474,178.18081533496593,0.0,59.4,2041.8753264769798,Baseline degradee
109,1354.378668483141,76.8222187325383,22.708767062030066,18.343408197557462,132.1527330852401,0.0,59.4,1772.8057955605068,Baseline degradee
110,1102.462931537739,62.79742219031803,17.79940430647464,12.141980118315294,137.03381550034635,0.0,59.4,1501.6355536531933,Baseline degradee
111,1244.7823771829358,62.023554665342246,22.28156240249605,16.05358813313284,140.15891621870128,0.0,59.4,1655.6999986026083,Baseline degradee
112,1390.456084489328,76.16259239620484,20.870841075802623,17.25663257936348,140.74231053742056,0.0,59.4,1816.8884610781197,Baseline degradee
113,1212.6252438668764,58.801194876925415,20.571738045535454,17.92592845464037,139.61550941428698,0.0,59.4,1621.9396146582649,Baseline degradee
114,1184.1259879486604,57.36641166222955,22.10533794264874,12.773114488804818,136.66340012953626,0.0,59.4,1586.43425217188,Baseline degradee
115,1127.448936959794,54.57045440640713,35.59395572116138,13.970069150105374,126.10277848743826,32.586620920502085,59.4,1564.6728156454085,Baseline degradee
116,1146.6022365994434,55.44662011183704,38.853665451549446,14.135279214878446,129.03550982714853,33.339733481680156,59.4,1592.8130446865373,Baseline degradee
117,1137.9250002557042,54.97664371838132,19.2313117404985,12.71019259165101,131.52085176599698,0.0,59.4,1532.7640000722322,Baseline degradee
118,1067.0821480890231,51.506900156996444,18.20210665935668,17.192679548077304,122.15325582101154,0.0,59.4,1453.537090274465,Baseline degradee
119,1271.0867443453008,70.47054326816082,20.03576576607733,17.344344864459604,124.60883100053152,0.0,59.4,1681.94622924453,Baseline degradee
120,1130.4250460104242,54.46497718591888,21.84253219558821,16.683720054913497,129.10832399189147,0.0,59.4,1531.9245994387363,Baseline degradee
121,1178.882055702805,79.48253138378173,23.77621504372896,14.504702926162304,119.77418511415452,174.09622315202228,59.4,1770.915913322655,Baseline degradee
122,1434.032495346732,99.01227187178867,36.23128172336011,18.576322401091105,162.57798780539414,236.11061584456428,59.4,2167.9409749929305,Baseline degradee
123,1580.8731149344612,81.23736692892817,36.72789630900368,18.14475438853027,200.90658330593936,0.0,59.4,2100.289715866863,Baseline degradee
124,1450.3150292530167,79.2371221478609,21.50472185183147,18.532505696321092,143.10395117788556,0.0,59.4,1896.0933301269158,Baseline degradee
125,1594.2281646537817,86.12467787249804,21.755780796127045,13.453575465683617,138.12178268718694,45.91738338416036,59.4,2084.0013648594377,Baseline degradee
126,1537.1730665916143,75.34652603801072,27.188562632373166,18.38259906886829,146.31850755598762,48.62807830321012,59.4,2038.4373401900643,Baseline degradee
127,1671.3387747016127,88.05172595446807,27.839279788758834,24.43508193559112,142.55680478801798,47.36403817499601,59.4,2187.985705343445,Baseline degradee
128,1373.5309196446865,72.55717666995298,23.534388603323613,25.54036283679223,141.23417926660215,0.0,59.4,1823.7970270213573,Baseline degradee
129,1223.2878666545257,64.03986258270854,19.01138916740511,25.544445394736087,125.61654551821759,0.0,59.4,1645.9001093175932,Baseline degradee
130,1289.7913935023048,70.89153754105706,18.89986648832479,21.184998988438817,124.48477317708024,0.0,59.4,1714.6525696972058,Baseline degradee
131,1302.5795083927685,70.92211294014974,20.72763366708239,18.806081480746002,126.9448105940207,0.0,59.4,1730.3801470747674,Baseline degradee
132,1166.7080785153785,55.608631347354965,22.420346858046113,14.964568209722485,131.45225209340683,0.0,59.4,1582.5538770239089,Baseline degradee
133,1305.746137911817,88.8389822958857,25.926323241774774,20.66953067134955,122.91464187179308,176.84077880055787,59.4,1933.336394793178,Baseline degradee
134,1510.2278363446887,105.18754121725422,37.17741009349449,24.817428988150425,166.770166388503,239.73342930063123,59.4,2277.313812332722,Baseline degradee
135,1686.0856931824658,89.0787671575529,37.59344243406174,24.23923176581379,204.27118177613812,0.0,59.4,2235.6683163160324,Baseline degradee
136,1483.9861141271351,79.67523413156339,22.25756691125463,22.890096636635686,145.47282642110608,0.0,59.4,1949.681838227695,Baseline degradee
137,1742.6094791530104,92.68224132497934,24.061442430382048,17.257920601634787,140.67816019174896,46.6035222962943,59.4,2260.29276599805,Baseline degradee
138,1587.0201123469096,77.00850890559562,28.149613062074,21.180685347101008,149.06987541956522,49.36910832831467,59.4,2109.1979034095602,Baseline degradee
139,1715.3070952580358,89.00221588482829,28.816318354402608,26.631125008643924,145.30873199757684,48.1094594891382,59.4,2251.574945992626,Baseline degradee
140,1455.2925247546054,77.66416888411356,24.339426075192677,27.538264327063377,143.785713976422,0.0,59.4,1928.0200980173972,Baseline degradee
141,1267.9406571518432,65.84312273192126,19.68857698585024,27.762404575046457,127.95695478415645,0.0,59.4,1709.5917162288179,Baseline degradee
142,1318.520967101877,71.06538199326457,19.57748330730822,23.538836372562717,126.82352513590446,0.0,59.4,1760.926193910917,Baseline degradee
143,1303.8874807144707,68.45726027474694,21.505260106136053,21.533940100490053,129.28802479026538,0.0,59.4,1747.0719659861093,Baseline degradee
144,1203.5514448797212,56.76015998228013,23.277913770345,17.872835933950537,133.8034147976777,0.0,59.4,1638.6657693639747,Baseline degradee
145,1293.4186920529241,62.87393388427565,24.82597955002248,20.868322409297388,139.21291696325346,0.0,59.4,1745.5998448597734,Baseline degradee
146,1441.838545373335,74.7755059634346,25.157625311241045,20.169259248538527,144.11982798493128,0.0,59.4,1911.4607638814805,Baseline degradee
147,1328.9923026073257,62.51231156094327,24.38923696457264,19.80197672920126,147.261750215181,0.0,59.4,1789.357578077224,Baseline degradee
148,1197.5494650867347,56.28066181692769,20.311329174913805,16.123663904066106,147.84893626708214,0.0,59.4,1645.5140562497245,Baseline degradee
149,1326.9870112685433,62.3097023079906,22.46047820762123,20.565904337613727,146.7171632226047,0.0,59.4,1787.4402593443738,Baseline degradee
150,1485.9387967464127,78.7905377867972,24.3866538680235,21.329105118995646,143.7507323638622,0.0,59.4,1963.5958258840913,Baseline degradee
151,1235.5738421546118,57.91700911244652,41.48604837173675,23.874288283974124,132.96023267462405,34.1835748953975,59.4,1736.394995492791,Baseline degradee
152,1212.3411070735233,56.778955032744896,42.934888956509184,18.894874657421095,136.28151491512673,35.03250469506929,59.4,1713.6638453303947,Baseline degradee
153,1252.0865412539545,58.58988913067935,21.19203770786337,16.312777499301973,139.00465002176387,0.0,59.4,1699.5858956135633,Baseline degradee
154,1245.0162237024606,91.00374243393377,21.80718293252932,23.170528392664348,126.90201799415837,166.4170845188284,59.4,1887.7167799745748,Baseline degradee
155,1588.317540678538,118.98517911463995,35.942859789965624,28.086939517473873,170.0808022368921,222.82747270045738,59.4,2378.640794037967,Baseline degradee
156,1731.8471996821445,89.45851762059893,40.5240094556173,27.362019818590323,191.52278491424585,0.0,59.4,2296.114531491197,Baseline degradee
157,1471.7941935656766,77.18368608492132,25.802748701115725,25.67563868029674,141.58078079476903,0.0,59.4,1958.4370478267795,Baseline degradee
158,1494.6300935180698,80.84603642041392,24.2635530713355,18.431482393231317,146.49630135197066,0.0,59.4,1982.0674667550213,Baseline degradee
159,1448.8441161507203,71.26270420442623,25.07963052529835,20.65504590864795,149.643830752852,0.0,59.4,1933.885327541945,Baseline degradee
160,1483.4035372805479,74.11504457723478,23.56732144447662,25.153740700878053,150.23228071581383,0.0,59.4,1975.8719247189513,Baseline degradee
161,1546.213600932986,80.34974371252844,23.383876462233754,29.788836581757383,149.09885036422173,0.0,59.4,2049.2349080537274,Baseline degradee
162,1359.0949601108598,64.21336390603744,25.450624394693953,30.530833096158638,146.12764564748198,0.0,59.4,1846.8174271552318,Baseline degradee
163,1423.8466288162226,73.16954063651795,44.56265897301461,33.795280320364014,135.26011996835632,34.7158928870293,59.4,1967.7501216015048,Baseline degradee
164,1415.8600299893778,73.45291711722821,46.92382777691802,33.802255427809015,138.71176332967,35.596761766198966,59.4,1967.7475554072023,Baseline degradee
165,1470.98925714811,76.5520543301798,22.224553133204765,26.557711158089038,141.51467056406926,0.0,59.4,1962.238246333653,Baseline degradee
166,1478.1246786794331,110.86296450613176,22.557731784104025,25.252642291887593,130.47812611379493,169.161640167364,59.4,2161.837783542716,Baseline degradee
167,1454.8332445338544,106.6812637024595,36.34471489573291,26.00977248600588,174.83159245829953,226.45028615652424,59.4,2251.5508742328766,Baseline degradee
168,1742.9849226223473,88.14029143542103,40.98900799016453,24.770425839982604,194.88400355646453,0.0,59.4,2319.16865144438,Baseline degradee
169,1592.5842505553753,85.72104800589406,26.42596665963006,24.22343289294181,143.9558792290401,0.0,59.4,2101.3105773428815,Baseline degradee
170,1675.6353458381648,91.1471557474592,26.625375038483885,21.511462088339602,148.8800093217656,0.0,59.4,2193.1993480342135,Baseline degradee
171,1449.9003148059205,68.75829488487389,25.967300444014707,24.85875899294329,152.03314589327857,0.0,59.4,1951.917815021031,Baseline degradee
172,1598.665923653431,82.11937672509582,24.391120403202525,30.347413534109474,152.62285976730098,0.0,59.4,2119.5466940831398,Baseline degradee
173,1515.5239762326278,74.79112980157387,24.099684609996633,31.60847836444897,151.48777210859433,0.0,59.4,2029.9110411172414,Baseline degradee
174,1471.1915748919976,73.15152315961768,52.07663344928909,35.56415735006267,142.05580576180344,36.403483506784795,59.4,2043.8431781195554,Baseline degradee
175,1399.705444216197,70.95283322632721,58.06000424879231,35.5971903002286,146.2701880712445,37.47818055852426,59.4,1982.463840621314,Baseline degradee
176,1332.4264420828658,67.688080158239,52.801191222336406,30.12063216550525,141.84911653753082,36.34026136958495,59.4,1896.6257235360624,Baseline degradee
177,1504.6297745573602,76.94884001569524,22.75293839140742,23.21924488537769,144.0770663573774,0.0,59.4,2008.027864207218,Baseline degradee
178,1326.6854457076201,96.98209561622801,23.108043581897682,22.044707001051613,134.10236363402996,171.90619581589957,59.4,2012.2288513567269,Baseline degradee
179,1488.679181742369,109.24659085139682,36.859508091708015,26.556704384992567,179.6459134884969,230.07309961259122,59.4,2309.460998171555,Baseline degradee
180,1764.7938234679823,87.8415590280627,41.61372157891749,25.381647530949433,198.25551269764276,0.0,59.4,2357.2862643035546,Baseline degradee
181,1660.5981938524658,116.8367870652698,31.86155215371565,27.338218737602993,135.8651703282075,187.81900139470014,59.4,2400.718923531962,Baseline degradee
182,1801.6013277994575,127.28481394035995,39.36933822068644,25.171893235845832,184.05196660307385,254.224683124899,59.4,2673.1040229243226,Baseline degradee
183,1722.9846322447556,83.21236062611106,39.91526939140325,23.880801824633746,217.83248064652807,0.0,59.4,2330.225544733432,Baseline degradee
184,1674.9140226597729,86.33116584331394,24.837577472961122,24.054704359599548,155.02067342154376,0.0,59.4,2208.5581437571914,Baseline degradee
185,1987.017360692171,101.62374210629025,27.19702457061813,22.916794540229034,151.04867231951198,49.34807794482987,59.4,2583.55167217365,Baseline degradee
186,1482.1216749000437,69.84527584780494,59.29924571501409,30.874064046726733,153.08536788061474,89.89197960941252,59.4,2130.5176079996168,Baseline degradee
187,1318.1843127313057,67.73249998558094,49.89187783107348,37.86519043235716,158.2082163463879,92.87341483426647,59.4,1971.1555121609717,Baseline degradee
188,1096.1107926060508,49.8107661659752,49.843185857721814,34.5989548442137,157.15135390159998,40.19249760186172,59.4,1675.1075509774234,Baseline degradee
189,1599.62237859938,82.54838396484729,23.738976063325726,30.32835253693342,147.42328798189502,0.0,59.4,2132.0613791463816,Baseline degradee
190,1608.3285876601944,120.43293465193639,23.92948443024447,27.91409651939651,137.77473055486342,174.6507514644351,59.4,2342.4305852810703,Baseline degradee
191,1698.9635362061572,126.76933695507678,37.36876822459912,28.970271139155585,184.52376532748409,233.69591306865817,59.4,2560.691590921131,Baseline degradee
192,1825.1028804375285,91.02747919968337,41.93097283970925,22.95555415864123,201.63731233778054,0.0,59.4,2434.054198973343,Baseline degradee
193,1693.460870909792,118.4047427162035,32.338515258288226,24.6075131743246,139.19997779877616,190.56355704323568,59.4,2450.97517690062,Baseline degradee
194,1836.636527836661,129.26310674813246,39.542951158213086,22.22525062437959,188.50068812725036,257.847496580966,59.4,2727.4160210756017,Baseline degradee
195,1756.2688134733166,84.02435185261798,40.22481484310062,20.757591576749874,221.2485316115243,0.0,59.4,2376.9241033573094,Baseline degradee
196,2027.8715214979638,101.19757402882551,31.90359544041068,21.466192308418552,155.516682708496,50.405757322175674,59.4,2643.7613233062903,Baseline degradee
197,2159.176663410081,109.51968565935908,32.58201143389929,19.79451104569397,166.85287429113978,54.06667744273781,59.4,2798.392423282911,Baseline degradee
198,1448.7716596302205,67.43152582741428,57.450850820417166,27.459866824967737,157.47821159297035,91.72087089751298,59.4,2107.712985593503,Baseline degradee
199,1341.7097982377368,67.89821946471662,48.70281860523136,28.445834471003998,161.96628322154962,94.31161757240093,59.4,2001.4345715726397,Baseline degradee
200,1211.6676053732535,58.904345929944,48.97027188092719,26.30729812265929,159.82489350022897,40.80731194188196,59.4,1805.881726748895,Baseline degradee
201,1635.5101045540932,83.04019221959908,24.046707165515127,24.068773138196565,149.97054333389136,0.0,59.4,2177.0363204112955,Baseline degradee
202,1594.20304756911,118.49488409954667,24.46973746280732,26.619839818727975,141.49522687629528,177.39530711297067,59.4,2344.078042939458,Baseline degradee
203,1756.491894051574,131.04240254359985,37.71432197051861,28.95928169060485,189.4651479752614,237.31872652472515,59.4,2643.391774756284,Baseline degradee
